,gene
6410,MUC5B
6411,UBE2C
6412,DRAP1
6413,DFNB59
6414,MEF2D
6415,SUMO4
6416,DOPEY2
6417,ARPC1A
6418,ACP2
6419,CBX6
6420,LIMCH1
6421,SCAF4
6422,AGPS
6423,CCR2
6424,POLD3
6425,IMPA1
6426,DHX16
6427,LSM12
6428,SLC25A46
6429,SNRPB
6430,GOLGA6L4
6431,PEX11B
6432,TBC1D23
6433,ELMO2
6434,TGFB2
6435,TRAPPC2L
6436,DDA1
6437,ANKRD33B
6438,SDC3
6439,BRPF1
6440,PGBD2
6441,SMG5
6442,ZNF438
6443,RPS6KA5
6444,EHMT2
6445,SBNO2
6446,ALDH3B1
6447,RUNX1T1
6448,EPN2
6449,ZPR1
6450,CDH3
6451,COPS3
6452,LMO1
6453,TSPAN13
6454,FMO2
6455,JAG2
6456,BMP1
6457,DLD
6458,KLHDC8B
6459,KMT2D
6460,MRPL40
6461,BCAT2
6462,CDC42BPA
6463,PDLIM4
6464,ZNF44
6465,CKAP5
6466,HAND2
6467,AP1AR
6468,C21orf58
6469,LRRC23
6470,AKT1S1
6471,C5
6472,BPIFB2
6473,ANKRD9
6474,GTF3C4
6475,SLMO2
6476,FAM222B
6477,ARID3A
6478,COQ10B
6479,C1D
6480,GTF2I
6481,MRPL32
6482,GRSF1
6483,SOWAHC
6484,LARP7
6485,RBX1
6486,DGCR6L
6487,SLC25A37
6488,GBA2
6489,LACC1
6490,ACADS
6491,DENND6B
6492,MARCH5
6493,FAM178A
6494,HEATR5B
6495,NCBP1
6496,CSNK2B
6497,GCN1L1
6498,ZC3H14
6499,GPSM3
6500,WDR24
6501,C11orf63
6502,TGFB1
6503,TNFAIP3
6504,NECAB1
6505,MRPL53
6506,USP13
6507,HSPA14
6508,RRP36
6509,POU2F1
6510,AP1S2
6511,DCTN4
6512,NDUFS7
6513,TRAPPC11
6514,SOX13
6515,NIPAL1
6516,ADCY5
6517,TMEM185A
6518,BACH1
6519,CMIP
6520,RPP25
6521,MXD3
6522,TUBGCP3
6523,C2orf54
6524,FAM198B
6525,RP11-159D12.5
6526,NOLC1
6527,SMARCC1
6528,BIRC2
6529,KIAA0196
6530,TDRD3
6531,SFXN1
6532,GMPR2
6533,TPH1
6534,PPT2
6535,ZNF687
6536,ACKR1
6537,SLX1B
6538,TMEM25
6539,MYO1D
6540,AC007325.2
6541,NDC1
6542,CBX7
6543,CPXM2
6544,SMAGP
6545,TBC1D10C
6546,FAM73A
6547,KLHL22
6548,RHOU
6549,TARBP2
6550,C10orf32
6551,TBX18
6552,SCUBE3
6553,PNCK
6554,TSPAN31
6555,GREB1L
6556,B9D1
6557,ZBED5
6558,USP38
6559,SMG6
6560,SYNE4
6561,PUM1
6562,YIPF3
6563,CRTC2
6564,KXD1
6565,GTF2H1
6566,ARMCX6
6567,CABLES1
6568,BRD3
6569,CDC123
6570,GLA
6571,NYNRIN
6572,ZNF333
6573,DBNL
6574,OSER1
6575,ACSL3
6576,SAMM50
6577,IRAK2
6578,CEP78
6579,TBC1D3G
6580,L2HGDH
6581,CCDC186
6582,CBY1
6583,C9orf40
6584,RUVBL2
6585,SOCS3
6586,CAMTA1
6587,SEH1L
6588,FBXO11
6589,CLEC3B
6590,ACTR6
6591,UBE2F
6592,BARX1
6593,DCUN1D3
6594,MIB2
6595,APMAP
6596,GSTM3
6597,PCMT1
6598,WDR45B
6599,GS1-393G12.13
6600,ZNF782
6601,RREB1
6602,EPB41L1
6603,PKIG
6604,XAF1
6605,CMSS1
6606,REEP5
6607,FUOM
6608,TSSC4
6609,MPP5
6610,KLF7
6611,QSOX2
6612,EFTUD1
6613,RBBP8
6614,FKBP10
6615,APOL4
6616,NPTN
6617,GPN2
6618,TJAP1
6619,UBE2QL1
6620,STX1B
6621,SYTL5
6622,PRKCZ
6623,MKL2
6624,FNIP1
6625,PIP
6626,FASTKD5
6627,RWDD4
6628,NPIPB4
6629,EGLN2
6630,MIER2
6631,MRPS9
6632,GUCD1
6633,CELF1
6634,C19orf47
6635,EFNB3
6636,ARL4C
6637,TTC17
6638,NIN
6639,TCAP
6640,MGAT4B
6641,INPP4B
6642,SLC5A1
6643,REXO2
6644,LTBR
6645,DIS3L2
6646,FLII
6647,AGAP4
6648,AGBL5
6649,HMGXB4
6650,APOF
6651,SFMBT1
6652,COL4A1
6653,IKZF4
6654,C1orf123
6655,WIPF2
6656,KIF18B
6657,SENP2
6658,NGFR
6659,MAVS
6660,TMEM186
6661,PLAGL1
6662,HERC1
6663,BAZ1B
6664,IL17RD
6665,CECR5
6666,EIF2AK3
6667,ZNF655
6668,CBFA2T2
6669,CACNA2D2
6670,FAM98A
6671,SVIL
6672,SLC25A19
6673,FNTA
6674,ZNF304
6675,PON2
6676,DHX57
6677,TBC1D3L
6678,ZCCHC9
6679,HSH2D
6680,GPATCH2L
6681,HSPB11
6682,RPP14
6683,AUH
6684,AIM1
6685,NRP1
6686,HRASLS2
6687,MRC1
6688,IKBKE
6689,ERP27
6690,ATAD3C
6691,ELAVL1
6692,TOPORS
6693,CREBBP
6694,ZUFSP
6695,CIZ1
6696,TMED9
6697,NRIP1
6698,CCDC174
6699,WRB
6700,ZNF592
6701,BCAM
6702,DUSP11
6703,DDX11
6704,MAP3K8
6705,COG5
6706,MARVELD3
6707,VAX1
6708,ENO2
6709,PPM1A
6710,PFKP
6711,EIF2D
6712,LRRC45
6713,TGFBR3L
6714,NFKBIZ
6715,HERC4
6716,MORF4L1
6717,ACTL8
6718,NFKBIL1
6719,ZNF600
6720,EVPL
6721,ZNF577
6722,ATP11C
6723,PIGO
6724,MFSD2B
6725,CBLL1
6726,MATN3
6727,ABCF2
6728,SART3
6729,KIAA1644
6730,FAHD1
6731,TMEM143
6732,PDGFA
6733,BCAS1
6734,PAM
6735,ANO1
6736,ADCY6
6737,IL1RN
6738,IFI44L
6739,NAIP
6740,IRS2
6741,SFMBT2
6742,PPP2CA
6743,EPHA1
6744,CHMP5
6745,KIAA1033
6746,GPT2
6747,CCDC90B
6748,BTN3A2
6749,ZBTB20
6750,UBE2N
6751,EBF4
6752,DZIP1
6753,ADAT2
6754,OSBPL8
6755,ALAS1
6756,PSMG1
6757,LOXL1
6758,ATF6B
6759,MFAP3L
6760,NOL4L
6761,CSTF1
6762,DPP7
6763,MAPT
6764,TTC6
6765,TFAM
6766,EMX2
6767,CYB5R1
6768,SH3GLB2
6769,SEPP1
6770,IFNAR2
6771,UBE2T
6772,BAG3
6773,PDE7A
6774,P4HA2
6775,C8orf82
6776,TSPAN6
6777,ITGA4
6778,GCNT2
6779,KLHL5
6780,MYOF
6781,EMC10
6782,BCKDHB
6783,RNF128
6784,TBX3
6785,CORO7
6786,BCL7A
6787,TNRC6C
6788,NBPF12
6789,GNA12
6790,ULK3
6791,ATXN7L3
6792,CXXC4
6793,MTRNR2L6
6794,C6orf89
6795,ACO1
6796,MDC1
6797,OGFR
6798,RNF10
6799,CAPN7
6800,UBALD2
6801,BRAT1
6802,SLCO2B1
6803,VPS26A
6804,CCDC122
6805,CYB5D2
6806,FZR1
6807,CEBPZOS
6808,CILP
6809,SH2D3C
6810,GSTM4
6811,FAM204A
6812,TOLLIP
6813,BRAP
6814,ATP5G1
6815,C7orf31
6816,UEVLD
6817,TMEM218
6818,NAPB
6819,POMT2
6820,RP11-244H3.4
6821,ZMYM6
6822,SESN1
6823,SLC25A23
6824,ATG10
6825,CASK
6826,LGALSL
6827,ACADM
6828,DDX19B
6829,SLURP1
6830,TEX261
6831,DZIP1L
6832,MALSU1
6833,USF1
6834,COBL
6835,KCTD3
6836,KATNBL1
6837,PPP2R1A
6838,NUBP2
6839,RP3-509I19.11
6840,AKR1A1
6841,SFSWAP
6842,ELMO1
6843,ANKS3
6844,RDH11
6845,PTTG1
6846,MED10
6847,KDM3A
6848,C8orf33
6849,IMPDH2
6850,OPTN
6851,CLK1
6852,MARCH1
6853,TTC9
6854,HMGCR
6855,SRBD1
6856,DENND4C
6857,YEATS4
6858,SH2B3
6859,UBXN7
6860,NDN
6861,MOAP1
6862,C11orf70
6863,NFKBID
6864,RNF20
6865,CLEC4F
6866,OPHN1
6867,STK11
6868,ZBTB46
6869,NUMB
6870,ASXL2
6871,ZNF84
6872,GNL3
6873,SERHL2
6874,PIWIL4
6875,EVI2B
6876,PCSK5
6877,ARRDC3
6878,RARRES2
6879,PEG3
6880,VPS13D
6881,CDK10
6882,FZD7
6883,ARFGEF1
6884,COPRS
6885,GALNT16
6886,CDK17
6887,PCMTD1
6888,NID1
6889,KIF6
6890,RABL2A
6891,RASD2
6892,PYGO2
6893,CA2
6894,MRPL30
6895,SH3BP4
6896,SLC37A4
6897,TIGD5
6898,IRF7
6899,MMP10
6900,SCMH1
6901,PFDN4
6902,TUBGCP6
6903,ZNF253
6904,SLC13A4
6905,STARD7
6906,SLC12A4
6907,CD1B
6908,CLIP3
6909,BNIP2
6910,TMEM150C
6911,DECR2
6912,MYO5C
6913,CNNM2
6914,WDR18
6915,C16orf70
6916,TARS
6917,FABP3
6918,CLEC12A
6919,DOCK9
6920,DPH5
6921,SLC36A4
6922,MRPL57
6923,KLHL24
6924,CFB
6925,LRCH4
6926,EXOSC9
6927,YAP1
6928,KCNK15
6929,FAM184A
6930,GINM1
6931,ZNF771
6932,RP11-793H13.10
6933,ALG12
6934,TMEM87A
6935,SPG21
6936,AGT
6937,MRPL10
6938,GBGT1
6939,KAT6A
6940,ZNF691
6941,DRAM2
6942,SLC19A1
6943,MRFAP1L1
6944,SLC9A1
6945,OXSR1
6946,ZNF572
6947,AHDC1
6948,U2AF2
6949,GNPAT
6950,MAP1LC3B2
6951,CCDC23
6952,RPL39L
6953,RASA4B
6954,DHRS12
6955,POLR2J3
6956,MRPS27
6957,FOXK2
6958,SNX19
6959,OSGIN2
6960,NKIRAS2
6961,LSM10
6962,MLLT1
6963,GOPC
6964,GLOD4
6965,TCEA3
6966,ELOVL1
6967,CYP2B6
6968,TBCCD1
6969,RPL3L
6970,CMTM8
6971,SIK1
6972,PXN
6973,PLEKHF1
6974,PPFIA2
6975,ICOS
6976,ARHGAP5
6977,AMPD2
6978,KLF13
6979,OST4
6980,FN3KRP
6981,KANK1
6982,REXO4
6983,UCHL3
6984,LY86
6985,RBM7
6986,ODF3B
6987,C17orf58
6988,UBE2E2
6989,ERC1
6990,SHQ1
6991,VPS36
6992,WNT5A
6993,ADAM19
6994,TESK2
6995,TRAPPC6B
6996,NCOA7
6997,CNTROB
6998,EML2
6999,RNF185
7000,ARHGEF6
7001,DYNLRB1
7002,LSM14B
7003,LRRFIP2
7004,LDLRAD1
7005,CCDC80
7006,APOBEC3G
7007,EFCAB14
7008,SSNA1
7009,ZNF266
7010,TAF2
7011,MITF
7012,TRAM2
7013,RAD17
7014,TMEM154
7015,FHL2
7016,CCL5
7017,ISG20
7018,AGO4
7019,PAOX
7020,ANKRD50
7021,CNIH3
7022,CHERP
7023,ZFP1
7024,SLC35D1
7025,HACE1
7026,SLC12A8
7027,MTX3
7028,RCAN3
7029,LINC00116
7030,AMY1A
7031,ZNF148
7032,RASSF2
7033,STAT5A
7034,FAM129C
7035,FAM214B
7036,ZNF28
7037,MAP2K7
7038,HLA-F
7039,ATF7IP
7040,SHISA2
7041,PODXL
7042,XAB2
7043,SLC25A4
7044,ZXDC
7045,FAM207A
7046,TUBA4A
7047,HECA
7048,MYO1B
7049,ZNF787
7050,DDT
7051,C19orf53
7052,PLEKHA8
7053,SLC25A26
7054,EIF2S3L
7055,RAB11FIP4
7056,ALDOC
7057,C5orf38
7058,RNF157
7059,B4GALT1
7060,PYCR1
7061,MORC2
7062,EREG
7063,AKIRIN2
7064,STAU1
7065,CSRNP1
7066,PGM5
7067,FANCF
7068,SURF4
7069,SALL2
7070,PARVB
7071,SEMA6A
7072,C17orf85
7073,ZNF783
7074,PEX7
7075,RMND5A
7076,COX14
7077,SLC6A4
7078,TMEM14C
7079,RAB3D
7080,KNTC1
7081,C19orf66
7082,CYTH1
7083,CLOCK
7084,RARB
7085,MED24
7086,PPFIA3
7087,C18orf25
7088,POLM
7089,QSER1
7090,C5orf28
7091,TMX3
7092,ATF7
7093,ZNF330
7094,MISP
7095,TAOK2
7096,CYB5RL
7097,DENND1B
7098,ZNF92
7099,CATSPERB
7100,CSE1L
7101,SCRN1
7102,JPH2
7103,ZHX3
7104,ZNF764
7105,FAM65A
7106,RBM15
7107,RNF122
7108,KIF1BP
7109,TLK1
7110,KCTD5
7111,HOXA11
7112,MTX1
7113,PFKFB4
7114,SWAP70
7115,UBE3A
7116,ATRAID
7117,MRPS15
7118,NIT1
7119,CROT
7120,FBXO4
7121,TFCP2
7122,FBXO6
7123,TCTEX1D4
7124,TAF15
7125,MRRF
7126,PNKP
7127,GTSE1
7128,ARRB1
7129,MADD
7130,SLFN5
7131,GGPS1
7132,SOAT1
7133,PNKD
7134,EGFL6
7135,ARHGEF10
7136,RWDD2A
7137,NGLY1
7138,MYO9A
7139,FAM102B
7140,CLEC16A
7141,HNRNPU
7142,DNAJB12
7143,CTDSP1
7144,RBM15B
7145,EGFL7
7146,DIS3
7147,ACBD4
7148,SLC22A18
7149,VCL
7150,SLC7A5
7151,FAM63B
7152,HDAC5
7153,PDK1
7154,CHIC1
7155,NAALADL2
7156,DHX29
7157,PLA2G12A
7158,ADHFE1
7159,ZNF736
7160,MGAT5B
7161,MFAP1
7162,CUL4A
7163,GJA4
7164,MRPS5
7165,TINF2
7166,TATDN2
7167,TISP43
7168,DPF2
7169,SRPK2
7170,MCM7
7171,FAM122B
7172,EIF3D
7173,AP4B1
7174,TNRC6B
7175,CSNK1G2
7176,ARSD
7177,FSTL4
7178,TMEM254
7179,KBTBD6
7180,ERMP1
7181,RABIF
7182,MAP2K3
7183,KIAA0895L
7184,SLC35A5
7185,DAD1
7186,UPP1
7187,ARPC5
7188,SPATA7
7189,MDM2
7190,TSPAN1
7191,C12orf49
7192,RBM12B
7193,IL18R1
7194,FMNL2
7195,ABHD5
7196,LAIR1
7197,RNASE4
7198,ANKRD36B
7199,DCP1B
7200,PBXIP1
7201,PCM1
7202,CCT6A
7203,DHFRL1
7204,SPSB2
7205,STK32B
7206,TRIM13
7207,PRKCB
7208,ETV4
7209,RAB40B
7210,SEPT10
7211,KLF4
7212,ASAH2
7213,ADAT3
7214,DYNC1LI2
7215,SLC4A3
7216,COLEC12
7217,ASH2L
7218,CARD9
7219,ZNF570
7220,PWP1
7221,CST6
7222,PRADC1
7223,GLTP
7224,TFDP1
7225,TMA16
7226,RGS14
7227,KLHL42
7228,NAA15
7229,PLBD1
7230,MIIP
7231,DHRS3
7232,EBP
7233,SLIT3
7234,MRPL42
7235,NFYA
7236,PRG4
7237,CECR2
7238,FADD
7239,FSTL3
7240,EMD
7241,ATXN7
7242,MYO1G
7243,ITGAM
7244,GPBP1L1
7245,LIMS2
7246,F8
7247,CYB5R4
7248,SNRPD3
7249,TUB
7250,ADCK2
7251,MAD2L1
7252,SHMT2
7253,FAM110C
7254,PYCR2
7255,ARID2
7256,FAT1
7257,PRPF38B
7258,ZNF138
7259,ZNF292
7260,DDX10
7261,RAB11FIP2
7262,AK1
7263,LEPROT
7264,CEP57L1
7265,DYNC1LI1
7266,ARHGEF1
7267,DBP
7268,IL7R
7269,PUS10
7270,ESYT2
7271,PHC1
7272,PLEKHA3
7273,RNASEH1
7274,GPR85
7275,CDC23
7276,ELN
7277,H3F3C
7278,MOCS3
7279,ACSF2
7280,PPP1R15A
7281,PCBD2
7282,PRX
7283,ATG16L1
7284,DGAT2
7285,GABPB2
7286,ERBB4
7287,TXNRD1
7288,CELF5
7289,GRPEL1
7290,FMNL1
7291,NMNAT1
7292,CTPS1
7293,VSIG4
7294,GAP43
7295,SHKBP1
7296,TMEM164
7297,SNX33
7298,BID
7299,USP6NL
7300,SLC44A4
7301,TRAM1L1
7302,FAXC
7303,UBTF
7304,ATP6V0A2
7305,ZFC3H1
7306,ADCY3
7307,TAF6
7308,SGK223
7309,TFG
7310,PTBP2
7311,LIF
7312,YARS2
7313,CLEC18A
7314,PIGA
7315,ZC3H7B
7316,CHMP2A
7317,FCF1
7318,OARD1
7319,DERL3
7320,GUSB
7321,ARSB
7322,ITGB4
7323,THAP1
7324,IL15
7325,CHTOP
7326,RAB3GAP2
7327,FAN1
7328,CD163
7329,KIDINS220
7330,HEPH
7331,DDX56
7332,TSPAN15
7333,EHD4
7334,POLR2M
7335,RXRB
7336,GALM
7337,TMBIM1
7338,SUGCT
7339,ZNF587
7340,SP6
7341,CLMN
7342,RCBTB2
7343,LRIG3
7344,MORN2
7345,PITRM1
7346,FBXO10
7347,IDH3G
7348,THOC3
7349,REPS1
7350,CHI3L1
7351,RP2
7352,SMARCA2
7353,EME2
7354,CACUL1
7355,TTC32
7356,ZNF274
7357,PUS1
7358,RAD18
7359,SMAD5
7360,PNN
7361,BAP1
7362,LRP2
7363,ZNF576
7364,REEP6
7365,ARMCX4
7366,SOX12
7367,POMGNT2
7368,DSG3
7369,PPHLN1
7370,CTBP2
7371,AVIL
7372,IL4I1
7373,ACAD10
7374,AKR7A3
7375,DOCK1
7376,GOLGA1
7377,PIM2
7378,PHTF1
7379,CADPS2
7380,MYNN
7381,SIAH2
7382,ELMOD3
7383,SKI
7384,NR2F1
7385,CCDC61
7386,TNS3
7387,ZDHHC5
7388,SMEK2
7389,CMC1
7390,IGBP1
7391,RGS5
7392,SLC2A8
7393,TFAP4
7394,JAK2
7395,BRD9
7396,GATB
7397,ICT1
7398,WISP2
7399,U2AF1
7400,VSTM4
7401,ST3GAL1
7402,CNTN1
7403,PJA1
7404,C17orf49
7405,SF3A1
7406,CD5
7407,SAP18
7408,VARS
7409,ZNF608
7410,ZBTB45
7411,LIMD2
7412,CLIP1
7413,CRTC1
7414,NUAK1
7415,PLEKHA1
7416,AK4
7417,CEP170B
7418,UBA1
7419,SLC27A5
7420,FAM118A
7421,LRRN1
7422,ROR2
7423,RDH14
7424,WDR77
7425,PCDHB16
7426,STMN3
7427,ARHGAP15
7428,RALGAPB
7429,CCZ1B
7430,NSMCE1
7431,COMTD1
7432,GEN1
7433,GRAMD4
7434,MYBL2
7435,HDAC10
7436,PHAX
7437,SLC22A23
7438,SBF1
7439,CEPT1
7440,PIKFYVE
7441,MAPK8IP1
7442,SEPT1
7443,MTCL1
7444,TOR1B
7445,TEX22
7446,ANGPTL4
7447,ZC3H7A
7448,PPP2R3A
7449,ECE1
7450,TMPRSS13
7451,NCAPG2
7452,REV3L
7453,CDKN2AIP
7454,SNAPC2
7455,MDP1
7456,CXCL1
7457,DNAJB4
7458,SMUG1
7459,ZMYND19
7460,SEC22A
7461,SPATS2L
7462,PHIP
7463,NEK7
7464,UPRT
7465,DOC2A
7466,ANKRD29
7467,PXK
7468,GPC4
7469,TXNDC9
7470,C8orf59
7471,MS4A4A
7472,NOSTRIN
7473,LDB2
7474,SLC38A6
7475,FLNC
7476,ZBTB18
7477,ZNF529
7478,DNAJC2
7479,KIFAP3
7480,CDH6
7481,ELMO3
7482,POLRMT
7483,CD3D
7484,MIER1
7485,LMBR1L
7486,TMEM260
7487,GPR37L1
7488,SNN
7489,RSF1
7490,KIAA1549L
7491,ZNF239
7492,ZNF605
7493,GABPA
7494,UPF2
7495,APOO
7496,ZNF721
7497,ZNF17
7498,AK6
7499,CETN3
7500,CCDC71L
7501,TTC14
7502,SNRNP40
7503,LMO4
7504,FCMR
7505,FAM199X
7506,NUDT9
7507,UBA7
7508,TCTEX1D2
7509,NBPF9
7510,CD86
7511,ESAM
7512,PELO
7513,ZNF250
7514,MAMDC4
7515,SUSD2
7516,CCDC64
7517,HSD3B7
7518,SLC25A51
7519,RAB28
7520,DDX51
7521,CPA3
7522,ASB7
7523,PLEKHH2
7524,ATG4B
7525,DSCR3
7526,BMP2K
7527,BRWD3
7528,ACVR2B
7529,ZFYVE19
7530,TNKS
7531,FAM91A1
7532,AMMECR1L
7533,GFM2
7534,ABCA3
7535,STYX
7536,PTN
7537,FAM32A
7538,TOR3A
7539,GLCCI1
7540,MESP1
7541,CHD1
7542,INHBB
7543,CACNA2D4
7544,HIST2H2AC
7545,APCDD1
7546,LTV1
7547,FAM206A
7548,SUSD1
7549,EXD2
7550,MECP2
7551,RGS16
7552,TRNT1
7553,INAFM1
7554,CHFR
7555,CDCA7
7556,TMEM8B
7557,LIN7C
7558,PRPF18
7559,HHIP
7560,MRVI1
7561,IFIT1
7562,LRRC58
7563,ROCK1
7564,PPP2R3B
7565,HIBCH
7566,PUSL1
7567,TMEM179B
7568,MINPP1
7569,BROX
7570,LGI2
7571,LRCH2
7572,VCPKMT
7573,SERGEF
7574,PHKG2
7575,SNTB2
7576,PAK1IP1
7577,SCX
7578,SERF1A
7579,DUSP3
7580,GLIPR1
7581,RNF121
7582,STK38
7583,RBBP9
7584,DPYSL2
7585,CSPG4
7586,RFC4
7587,FERMT3
7588,ALDH3A2
7589,HYLS1
7590,NOVA2
7591,ACY1
7592,FBXO45
7593,MEIS2
7594,CCDC137
7595,MAN2A1
7596,TRIL
7597,RNF111
7598,EVI5
7599,NHLRC1
7600,FAM26F
7601,FCGBP
7602,LENG8
7603,PARG
7604,TAT
7605,GNG5
7606,FAM65B
7607,JAK3
7608,DHRS4
7609,MCM5
7610,DLEC1
7611,BBS10
7612,DNASE1
7613,CRIM1
7614,ZNF385B
7615,MKI67
7616,LOXL2
7617,FRK
7618,MAP1LC3B
7619,PRPF40A
7620,CLEC2B
7621,CEP162
7622,KLRB1
7623,SOX7
7624,NFATC4
7625,DYM
7626,PRTG
7627,GATS
7628,PTGR2
7629,KLHDC10
7630,LSG1
7631,CASP9
7632,TANK
7633,KCNE4
7634,PRDM2
7635,NCBP2
7636,MT1G
7637,DIP2C
7638,BCL6
7639,TROAP
7640,TBC1D25
7641,KDM4B
7642,SPECC1L
7643,TSN
7644,CEP95
7645,RPP30
7646,DCUN1D1
7647,NRG4
7648,NRROS
7649,MTMR4
7650,DARS
7651,ADAMTS1
7652,GLRX
7653,PREX2
7654,RBM28
7655,PELI3
7656,PTPN11
7657,CDKN2D
7658,BLVRA
7659,C11orf71
7660,APBB1IP
7661,NRN1
7662,GRM5
7663,RASGRP3
7664,GNPTG
7665,SFI1
7666,HNRNPAB
7667,MYO5B
7668,TTC12
7669,CUL7
7670,TTC19
7671,VDR
7672,B4GALT2
7673,GADD45G
7674,GABARAPL1
7675,PDDC1
7676,KHDRBS3
7677,RP11-302B13.5
7678,PGPEP1
7679,ZNF865
7680,KAZN
7681,ABCF3
7682,SRGAP3
7683,MED28
7684,UBE2G1
7685,AP5B1
7686,OTULIN
7687,TTC7B
7688,GOLGA8A
7689,CCDC8
7690,RNASEH2B
7691,NAV1
7692,CCDC22
7693,SUGT1
7694,LRRC8B
7695,MYO7A
7696,ZNF85
7697,ZNF358
7698,MRPS6
7699,AKAP8L
7700,RFT1
7701,C3orf17
7702,ZFHX4
7703,EXOSC3
7704,ZNF428
7705,PJA2
7706,EDC4
7707,SEMA6B
7708,CYP4X1
7709,MAN1C1
7710,UBAC2
7711,SCAI
7712,EXO5
7713,MFHAS1
7714,CPS1
7715,MYRFL
7716,NMT2
7717,AMOT
7718,GRB10
7719,CUL5
7720,TRMT6
7721,PARD3
7722,PPFIA1
7723,SLCO3A1
7724,GLI2
7725,IL6R
7726,POP1
7727,BAG4
7728,MED8
7729,CRB3
7730,CELF2
7731,SGSM2
7732,PRPF31
7733,CCDC85B
7734,SPHK2
7735,MED4
7736,PDS5B
7737,CUEDC1
7738,CDCA4
7739,DOLPP1
7740,PRPF4B
7741,UBE2Z
7742,MRPS33
7743,HOMER3
7744,SAA2
7745,ST3GAL6
7746,BRPF3
7747,CAMK2D
7748,ZSWIM6
7749,MRPL2
7750,KCNIP3
7751,MUC3A
7752,NEDD4
7753,SLC39A4
7754,TRMT61A
7755,GFM1
7756,RNF6
7757,NEDD1
7758,ALG6
7759,SYNM
7760,PLIN2
7761,ARRDC2
7762,ZSCAN22
7763,ZNF778
7764,HJURP
7765,KCNH7
7766,C16orf92
7767,FN3K
7768,ZFP28
7769,UFL1
7770,ZNF671
7771,DPP8
7772,SECISBP2L
7773,FCRL5
7774,SNAPIN
7775,VPS16
7776,NINL
7777,TTK
7778,CABLES2
7779,UNC93B1
7780,CCL22
7781,PTP4A3
7782,NPIPA7
7783,SALL4
7784,MTG2
7785,STRBP
7786,UBALD1
7787,MAU2
7788,ARHGEF3
7789,SIX4
7790,GPX7
7791,ZHX1
7792,GPATCH11
7793,KIAA2022
7794,FOCAD
7795,PSMA3
7796,COCH
7797,EXOSC1
7798,CEP85
7799,LAMA3
7800,AFF2
7801,CD37
7802,RPTOR
7803,TSHZ1
7804,FAIM
7805,EFCC1
7806,ZNF682
7807,CWC27
7808,OGDH
7809,UGT2B11
7810,RP11-1212A22.4
7811,EP400NL
7812,STRN4
7813,KCNAB3
7814,ALS2CR11
7815,SYTL2
7816,RAD51B
7817,PUS7
7818,HELQ
7819,IVL
7820,FMR1
7821,VPS8
7822,NBPF3
7823,MYO1E
7824,P2RY6
7825,RNF138
7826,MREG
7827,THAP7
7828,GPRC5C
7829,SERPINE1
7830,MOB4
7831,KDM3B
7832,GPKOW
7833,SYNJ2
7834,ASUN
7835,CSRP2
7836,EIF5B
7837,TTLL4
7838,TMEM125
7839,PKN3
7840,CXXC1
7841,STRA13
7842,ZNF775
7843,LENG1
7844,HEXDC
7845,EMID1
7846,CPQ
7847,PTS
7848,ZNF236
7849,TIMM22
7850,ANOS1
7851,ARL5A
7852,EPPK1
7853,NCDN
7854,ARHGAP40
7855,SNAPC3
7856,C20orf96
7857,C6orf106
7858,WNT3
7859,IQSEC3
7860,RNF207
7861,CDIPT
7862,HPS3
7863,L3HYPDH
7864,USP11
7865,C22orf29
7866,TARS2
7867,CWC15
7868,OLFM2
7869,FBXO25
7870,RFWD2
7871,RAB8B
7872,POC1B
7873,HDAC9
7874,S100PBP
7875,COPS2
7876,LSM2
7877,ID4
7878,DPM3
7879,YIF1A
7880,THYN1
7881,TBC1D32
7882,DESI1
7883,STAG3L5P-PVRIG2P-PILRB
7884,SMURF2
7885,APEX2
7886,MFGE8
7887,FBXL6
7888,C11orf52
7889,APOLD1
7890,NFIL3
7891,EMP3
7892,GET4
7893,ALG5
7894,ERCC1
7895,ERAP2
7896,GNPDA1
7897,GLTSCR1L
7898,KRT5
7899,ACOT1
7900,GGT1
7901,PKN2
7902,FGD5
7903,HDAC3
7904,SOWAHD
7905,ZWILCH
7906,IL10RB
7907,WNK2
7908,TSPAN33
7909,TMEM238
7910,PRICKLE1
7911,DDX46
7912,RGAG4
7913,KCTD9
7914,C1orf131
7915,ELF5
7916,DNM1
7917,ZNF469
7918,FUT3
7919,OCRL
7920,DNAJA3
7921,MTFR1L
7922,EGF
7923,IPO11
7924,WDR53
7925,ZFPM1
7926,AKNA
7927,ATR
7928,ZBTB1
7929,XPA
7930,PPP1R10
7931,SPOCD1
7932,MACF1
7933,WDR90
7934,TCHP
7935,INPP5E
7936,PHTF2
7937,GEMIN8
7938,TBK1
7939,ZNF8
7940,FNTB
7941,KCND3
7942,RPF1
7943,EPS15
7944,PHYKPL
7945,CD33
7946,DENND6A
7947,CDKL5
7948,POLR1C
7949,CCDC142
7950,PRDM11
7951,B3GNT7
7952,IRS1
7953,REV1
7954,HLA-DOA
7955,INTS12
7956,TFAP2B
7957,TRIM23
7958,ATP8B4
7959,DDI2
7960,UVSSA
7961,KDF1
7962,SPSB1
7963,DENND5A
7964,GUCY1A2
7965,MPP7
7966,C17orf89
7967,PELI1
7968,DALRD3
7969,RGMA
7970,EIF3J
7971,TMEM54
7972,RBPJ
7973,RNASEK-C17orf49
7974,PMS2
7975,MSRA
7976,ZW10
7977,PLEKHA6
