,gene
1639,Mlc1
1640,Gtf3c1
1641,Rnaseh2c
1642,Wtap
1643,Nin
1644,Ppp2r2d
1645,C030034I22Rik
1646,Ccdc124
1647,Heph
1648,Cd164
1649,Mtmr14
1650,Rnf149
1651,Phlda3
1652,Cnih2
1653,Aqr
1654,Lgalsl
1655,Myl12b
1656,Mest
1657,Zfp523
1658,Cd209g
1659,Cntn1
1660,BC003331
1661,Pfdn1
1662,Ctsd
1663,Sf3b2
1664,Mxd4
1665,Rdh10
1666,Ppp1r9b
1667,Usp47
1668,Pbx1
1669,Phf21a
1670,Col28a1
1671,Fbxw2
1672,Ube2d2a
1673,Cdk5r1
1674,Hap1
1675,Mctp1
1676,Rexo1
1677,Kcnk1
1678,Kif9
1679,Nsmf
1680,Pcbp3
1681,Tom1l2
1682,Marcks
1683,Spcs2
1684,Reps2
1685,Rab12
1686,Nanos3
1687,Phf12
1688,Adora2b
1689,Pik3c2b
1690,Glrx
1691,Degs1
1692,Pgam1
1693,Skil
1694,Pld3
1695,Spin1
1696,Fgfr3
1697,Pnkd
1698,Zswim6
1699,Slc36a1
1700,Cadm3
1701,Arxes1
1702,Mrpl34
1703,Soga2
1704,Wsb2
1705,Trp53inp2
1706,Syt6
1707,Snd1
1708,Sun1
1709,Ttc14
1710,Gjd2
1711,Mgll
1712,Steap4
1713,Trmt1
1714,Lamtor3
1715,Sdhb
1716,Sumo2
1717,Azi2
1718,Tmem256
1719,Adk
1720,E430025E21Rik
1721,Eif3b
1722,Cdh4
1723,Dos
1724,Cacna1c
1725,Fgf13
1726,Cd81
1727,Spred1
1728,H1fx
1729,Bcl11a
1730,Mdga1
1731,Tsc22d2
1732,Fbxw11
1733,Emc8
1734,Fam104a
1735,Casc4
1736,Rbm10
1737,Ptpn12
1738,Ist1
1739,Per3
1740,Vapa
1741,Spata2
1742,Ilf2
1743,Cnih4
1744,Fam3c
1745,Rps25
1746,Txn2
1747,Zfp326
1748,2900026A02Rik
1749,0610009B22Rik
1750,Camk1d
1751,Slc25a39
1752,Max
1753,Shkbp1
1754,Nup93
1755,Gins4
1756,Fau
1757,Hcfc1
1758,App
1759,Trove2
1760,Iglon5
1761,Hnrnpa3
1762,Txndc17
1763,Slc7a2
1764,Selm
1765,Caml
1766,Rgs10
1767,Kif2a
1768,Ndufb6
1769,Mras
1770,Atp13a3
1771,Atp6v0e2
1772,Pgm2
1773,Akap9
1774,Rsu1
1775,Tceal6
1776,Rpl37
1777,Ndn
1778,Apbb1
1779,Sin3a
1780,Mkrn1
1781,Il17ra
1782,Zc3h13
1783,Xrcc1
1784,Sept2
1785,Ust
1786,Map3k4
1787,Slc38a2
1788,Dusp28
1789,9430016H08Rik
1790,Mapk6
1791,Metap2
1792,Pip4k2a
1793,Snf8
1794,Dennd6a
1795,Ndufb8
1796,Rbm25
1797,Atp1b1
1798,Dnajc3
1799,Tmco1
1800,Rasgef1c
1801,Psmb5
1802,Gjb6
1803,Tardbp
1804,Reep2
1805,Zeb2
1806,Mtdh
1807,Psmd1
1808,Nipa1
1809,Yipf6
1810,Sv2a
1811,Mgme1
1812,Shisa2
1813,Btbd17
1814,Otud5
1815,Pnmal2
1816,Ncaph2
1817,Snx6
1818,Ank
1819,Rpl10
1820,Epb4.1l2
1821,Cpne4
1822,Sympk
1823,Fahd2a
1824,Abhd17a
1825,1700123O20Rik
1826,Grpel1
1827,Gabra3
1828,Zcchc12
1829,Rabepk
1830,Ctxn1
1831,Pola1
1832,H2afz
1833,Cenpc1
1834,Tmem179
1835,Ppp2r3c
1836,Clcn2
1837,Camk2a
1838,Eif2s2
1839,Kif5a
1840,Rpl39
1841,Smyd4
1842,Sipa1l1
1843,Suds3
1844,Ttf1
1845,Hspa4l
1846,Kdm5a
1847,Nfe2l1
1848,Ubqln1
1849,Myh10
1850,Nr2f6
1851,Dhrs1
1852,Avl9
1853,Gjc2
1854,Cox20
1855,Dmtf1
1856,Cyp4f15
1857,Use1
1858,Pdp1
1859,Gabrb3
1860,Rtca
1861,Vipr2
1862,Sepp1
1863,2210018M11Rik
1864,Sf3b5
1865,Ccdc177
1866,Zdhhc20
1867,Pdcd7
1868,Vps51
1869,Sulf2
1870,Stag1
1871,Aamp
1872,Xpo6
1873,Plekhb2
1874,Zfp148
1875,Slc25a17
1876,Gm5148
1877,Cyfip1
1878,Pacsin2
1879,Rps10
1880,Rrp12
1881,Alyref
1882,Tvp23b
1883,Zfp629
1884,Clint1
1885,Xpot
1886,Zfp608
1887,Htr1f
1888,Fam220a
1889,Chst1
1890,Mier1
1891,Arfip2
1892,Syn1
1893,Bcat1
1894,Wdr26
1895,Gpc1
1896,Rpl7a
1897,Fam69a
1898,Dlgap3
1899,Cldn10
1900,Klhl7
1901,Wdr7
1902,Metrn
1903,Ppp1r16a
1904,Cadps
1905,Tsc22d1
1906,Eif2b1
1907,Tmem147
1908,Vps53
1909,Galnt7
1910,Sp1
1911,Fbxo9
1912,l7Rn6
1913,Myo6
1914,Vta1
1915,Cdan1
1916,Sgk1
1917,Atf4
1918,Psmb8
1919,Slc13a4
1920,Rgs20
1921,Yaf2
1922,Mga
1923,Serinc1
1924,Nsfl1c
1925,Pop5
1926,Ccdc12
1927,2700060E02Rik
1928,Rbfox1
1929,Sez6l2
1930,Pcnp
1931,Atf7ip
1932,Ndufa6
1933,Sybu
1934,Sec24c
1935,A330023F24Rik
1936,Adam22
1937,Got1
1938,Bag6
1939,Ptges3
1940,Taf12
1941,Lrrc16b
1942,Gpt
1943,Vtn
1944,Ankib1
1945,Mrpl15
1946,Farp1
1947,Rala
1948,Tmem121
1949,Vps4b
1950,Itfg1
1951,Ss18
1952,Herc6
1953,3230401D17Rik
1954,Ptgfrn
1955,Rbbp4
1956,Tmem242
1957,Trappc8
1958,Senp7
1959,Acot13
1960,Mdk
1961,Pdia6
1962,Celf2
1963,Camsap2
1964,Map2
1965,Cdh2
1966,Rnf152
1967,Ube2b
1968,C330007P06Rik
1969,Arpc3
1970,Cyc1
1971,Psma6
1972,Gng2
1973,Rbm7
1974,Btg1
1975,Phactr3
1976,Mgst1
1977,Pdcl
1978,Ung
1979,Ppme1
1980,Dido1
1981,Tmem161a
1982,Taf7
1983,Gja1
1984,Aard
1985,Ift57
1986,Gm6548
1987,Nipal3
1988,Rbm18
1989,Lmcd1
1990,Vmn2r29
1991,Lmo1
1992,Chka
1993,Aifm1
1994,Hist1h1c
1995,Gstp2
1996,Atp5c1
1997,Elmod2
1998,Mettl14
1999,Hmgcl
2000,Zzz3
2001,Chtf8
2002,Ly6a
2003,Psme1
2004,D17Wsu92e
2005,Gfap
2006,Eif3c
2007,Eif4e
2008,Dnajb6
2009,Tmem64
2010,Spsb4
2011,Crem
2012,Tle2
2013,Atp5k
2014,Kctd17
2015,Lhfpl2
2016,4933431E20Rik
2017,Apoe
2018,Fat4
2019,Rock2
2020,Basp1
2021,Rasgrf2
2022,Dtx1
2023,Scg2
2024,Znf512b
2025,Uba2
2026,Cdk5rap3
2027,Klc1
2028,2900011O08Rik
2029,Atg12
2030,Bnip3
2031,Lime1
2032,Topbp1
2033,2810428I15Rik
2034,Dram2
2035,Cdh5
2036,Gpr107
2037,Ctnna2
2038,Hey2
2039,Ryk
2040,Vps13a
2041,Trak2
2042,Kcnt1
2043,Alkbh3
2044,Sec61a1
2045,Dcaf8
2046,Snhg7
2047,Rcan3
2048,Ednrb
2049,Mier2
2050,Nrep
2051,Smc3
2052,Dzip3
2053,Bcas3
2054,Nfu1
2055,Epdr1
2056,Rab43
2057,Timm13
2058,Ttc32
2059,Abcb7
2060,Dusp12
2061,Rcbtb2
2062,Ppp2r1a
2063,Gldc
2064,Smap2
2065,Inpp5a
2066,Cstf2t
2067,BC037034
2068,Ms4a15
2069,Lap3
2070,Zkscan5
2071,Harbi1
2072,Tecr
2073,Crtc1
2074,Smim18
2075,Sarnp
2076,Elfn1
2077,Ddx42
2078,Kxd1
2079,D030056L22Rik
2080,Naa16
2081,Rars
2082,Mbd3
2083,Ano1
2084,Slc4a8
2085,Pank3
2086,Fam163b
2087,Fli1
2088,Dennd5b
2089,Idh3g
2090,Ccl11
2091,Dlg5
2092,Ppm1f
2093,Blzf1
2094,E130308A19Rik
2095,Igf1
2096,Npas4
2097,Epn1
2098,Gabra1
2099,Mtch2
2100,Usp1
2101,Pafah1b3
2102,Lifr
2103,Fhl1
2104,2610100L16Rik
2105,Gpaa1
2106,Kras
2107,Mrps31
2108,Nufip2
2109,Zfp74
2110,Mapk8ip3
2111,Ssr3
2112,Ppp2r5c
2113,B930003M22Rik
2114,Snhg12
2115,Limk2
2116,Zcchc8
2117,Ncs1
2118,Lhx2
2119,Mrpl39
2120,Pitpnb
2121,Atg16l2
2122,Prr3
2123,Ago1
2124,Rai2
2125,Cxx1b
2126,Phb2
2127,Cdc123
2128,Cspp1
2129,Gorasp1
2130,Zfp663
2131,Capn5
2132,5430417L22Rik
2133,Fbxl3
2134,Tmem129
2135,Zfp36l2
2136,Ifitm3
2137,Znhit1
2138,Nadkd1
2139,Gmfb
2140,Git2
2141,Usp5
2142,Socs2
2143,Mgst3
2144,Dazap2
2145,Akap13
2146,Rb1cc1
2147,Arl6ip5
2148,2700029M09Rik
2149,Rfc1
2150,Sap30l
2151,Tubb2b
2152,Arf1
2153,Sema4g
2154,Pigt
2155,Jph3
2156,Dlat
2157,Ndufv1
2158,Rpl29
2159,Rps8
2160,Cygb
2161,Ik
2162,Dusp3
2163,Cpa6
2164,Tesk1
2165,Prdx1
2166,Mesdc2
2167,Tnrc6a
2168,Ppil6
2169,Acadsb
2170,Atp2b1
2171,2010003O02Rik
2172,S100a16
2173,Chd8
2174,Hdgf
2175,Mpp5
2176,Pde3b
2177,Tmem136
2178,Zfp160
2179,Lrrc1
2180,Slc4a10
2181,Stk25
2182,Lsm14a
2183,St8sia3
2184,Hexdc
2185,Hr
2186,Dad1
2187,Rspo1
2188,Pja1
2189,Lmbrd1
2190,Elavl2
2191,Nfib
2192,Copg1
2193,Mlx
2194,Nub1
2195,Smad3
2196,Cap2
2197,Slc13a3
2198,Ddx52
2199,Serpini1
2200,Mrpl52
2201,Pde9a
2202,Gtf2h1
2203,Copz1
2204,Mt3
2205,Igfbp2
2206,Suclg1
2207,Arpp19
2208,Bcl2l13
2209,Tnnt1
2210,Rab8a
2211,Ube3b
2212,Maml3
2213,Map7d1
2214,Wdr37
2215,Sfxn3
2216,Sptbn4
2217,Aldh1l1
2218,Lypla2
2219,2610301B20Rik
2220,Ctc1
2221,Mapkapk2
2222,Phf23
2223,Aifm3
2224,Atp6v1a
2225,Trank1
2226,Smek1
2227,D14Abb1e
2228,Intu
2229,Cap1
2230,Zfp281
2231,H2afj
2232,Rptor
2233,Mrpl40
2234,Zyg11b
2235,Fam19a2
2236,Crabp2
2237,Ctdsp2
2238,Creb1
2239,Uckl1
2240,Eef1b2
2241,Atp11a
2242,Syngr1
2243,Scn2b
2244,A830018L16Rik
2245,Dpf2
2246,0610010F05Rik
2247,Smdt1
2248,Banf1
2249,Matn2
2250,Nsmce4a
2251,Rab31
2252,Nap1l4
2253,Pex3
2254,Pla2g16
2255,Col6a1
2256,2610034M16Rik
2257,Cxcr4
2258,Ppapdc2
2259,Appl1
2260,Zfp263
2261,Imp3
2262,Sox1
2263,Bmpr1a
2264,Prmt10
2265,Cfdp1
2266,Mapre2
2267,Ythdf3
2268,Rnf13
2269,Szrd1
2270,Setd2
2271,Shisa6
2272,Hivep2
2273,Tnip2
2274,Zfp513
2275,Cln6
2276,Pvrl3
2277,Plxnb2
2278,Atg4c
2279,Vim
2280,Slc8a1
2281,Fam213b
2282,Med31
2283,Pink1
2284,Dda1
2285,Mpc2
2286,C1qb
2287,Glcci1
2288,Ranbp10
2289,Ccdc38
2290,Slc25a40
2291,Klf13
2292,Trim46
2293,Ccdc112
2294,Marc2
2295,Snx10
2296,Sfrs18
2297,Carkd
2298,Smc5
2299,Hspa2
2300,Sel1l3
2301,Clic4
2302,Rnf6
2303,Slc6a8
2304,Lyl1
2305,Gm1821
2306,Nudt18
2307,Efnb1
2308,Igsf3
2309,Tmx4
2310,Eif3f
2311,Egr1
2312,Src
2313,Mis18a
2314,Zfp239
2315,Vps16
2316,Oaz2
2317,Dbnl
2318,Dlg3
2319,Ccp110
2320,Epb4.9
2321,Rpl13a
2322,Ddt
2323,Sepn1
2324,Slmo1
2325,Usp11
2326,Bex1
2327,Ptgr2
2328,Vps41
2329,Fbxo25
2330,Pphln1
2331,Mob2
2332,Rab1
2333,Slc30a3
2334,Vps28
2335,Pced1a
2336,Dapk1
2337,Esrrg
2338,Rap1a
2339,Tmod2
2340,Narfl
2341,Fgf12
2342,Usp36
2343,4933434E20Rik
2344,Nrxn3
2345,Rsrc2
2346,Ptdss1
2347,Gcsh
2348,Rpl21
2349,Acsl3
2350,0610038B21Rik
2351,Mtx3
2352,Rpsa
2353,Dnajc13
2354,Adamtsl1
2355,Ythdc1
2356,Nrn1
2357,Rasa2
2358,U2af1
2359,Zfp46
2360,Gatm
2361,Gps1
2362,Pik3ca
2363,Csnk1a1
2364,Tmem165
2365,Ddx3y
2366,Myl6
2367,Gm20594
2368,Rab5a
2369,Syvn1
2370,Bcor
2371,Kcnmb4
2372,Sirt2
2373,Igsf8
2374,Ajap1
2375,Ccng2
2376,Armcx4
2377,Lims1
2378,Sav1
2379,Mfap3
2380,Rnasek
2381,Psmd8
2382,Zmym6
2383,Napb
2384,Tpd52
2385,Slc26a11
2386,Gpbp1l1
2387,Slc39a10
2388,Whsc1l1
2389,Edem1
2390,Tmem56
2391,Tnip1
2392,Scn2a1
2393,Fbxw5
2394,Nbas
2395,Gpx6
2396,Ubl3
2397,Helq
2398,Dhx9
2399,Fto
2400,Adck1
2401,0610031J06Rik
2402,D3Bwg0562e
2403,Cisd2
2404,Clip3
2405,Abhd3
2406,Ppp1r13b
2407,Naglu
2408,1110037F02Rik
2409,Galt
2410,Phyhipl
2411,Myl12a
2412,Flywch1
2413,Rnf215
2414,Zfp758
2415,Amz2
2416,Fry
2417,Brd7
2418,Zfp40
2419,Hectd1
2420,Epb4.1l3
2421,Mfap3l
2422,Dync1li2
2423,Aar2
2424,Notch2
2425,Calcoco1
2426,Ssr2
2427,Ggnbp2
2428,Ccnk
2429,Ykt6
2430,Pcmtd1
2431,Kdm6b
2432,Sncb
2433,Fam174a
2434,Slc38a10
2435,Vps35
2436,Mmaa
2437,Srp14
2438,Syn3
2439,Slc38a3
2440,4930453N24Rik
2441,Fam222a
2442,Atrn
2443,Hexa
2444,Dnajc2
2445,Ap1s1
2446,Ncoa2
2447,Pdcd6ip
2448,Spcs3
2449,Xpo1
2450,March6
2451,Rnaset2b
2452,Hmbs
2453,Ldlrad3
2454,Pkm
2455,Pde10a
2456,Fabp5
2457,Pttg1ip
2458,Pcsk5
2459,Ube2r2
2460,Lpar1
2461,Ptpra
2462,Wbp5
2463,Syt7
2464,Rnf115
2465,Hs6st2
2466,Tmem9
2467,Mrpl38
2468,Pdlim5
2469,Rbm45
2470,Ppm1a
2471,Ext2
2472,Gfpt2
2473,Tsg101
2474,Lrig1
2475,Usp12
2476,Tmprss11d
2477,Astn2
2478,Aldh6a1
2479,Tmed5
2480,Ranbp3
2481,Gtl3
2482,Kin
2483,Nppa
2484,Exoc1
2485,Samd8
2486,R3hdm1
2487,Rps24
2488,Sp9
2489,Rnft1
2490,Limch1
2491,Ptgdr
2492,Scube1
2493,Tmem14c
2494,Tmem86a
2495,Ccdc91
2496,Tbc1d9
2497,Cend1
2498,Prune
2499,Ostm1
2500,Lphn1
2501,Trp53bp2
2502,Dap3
2503,Cenpl
2504,Tspan9
2505,Ptpn11
2506,Acadvl
2507,Dzank1
2508,Csgalnact1
2509,Ptprn2
2510,Hmgb3
2511,Stx3
2512,Safb2
2513,Eef1e1
2514,Cntnap4
2515,Rab9
2516,Nanp
2517,Katnb1
2518,Tmem98
2519,2510009E07Rik
2520,Sgta
2521,Timm50
2522,Map2k7
2523,Hnrnpa0
2524,Tm2d1
2525,Wdyhv1
2526,Rps7
2527,Mier3
2528,Efcab14
2529,Nr4a2
2530,Rgs11
2531,Psap
2532,Ndufb5
2533,Pitpnm3
2534,Lyrm4
2535,Rps6kb1
2536,Hps4
2537,Purb
2538,Atp13a2
2539,Snrpa
2540,Dlx5
2541,Esyt2
2542,Rpl34
2543,Hpdl
2544,Gne
2545,Spg11
2546,Rab2a
2547,Vars
2548,Atp6ap2
2549,Gm14164
2550,Plekhm3
2551,Rras2
2552,Mgat5b
2553,Eif3l
2554,Prrc2a
2555,Kank3
2556,Pla1a
2557,Fkbp8
2558,Pebp1
2559,Mycbp2
2560,Snw1
2561,Rpap2
2562,Asap1
2563,Msl1
2564,H1f0
2565,Fdps
2566,Fut9
2567,Arhgef19
2568,Stmn3
2569,Gnl3
2570,Arid2
2571,Aes
2572,Set
2573,Arhgef40
2574,Gm2a
2575,Ppp4r1
2576,Hadh
2577,Nr3c1
2578,Otud4
2579,Fam53a
2580,Sorl1
2581,Snx5
2582,Rpl11
2583,Mfn2
2584,Pnpla8
2585,Aebp2
2586,Mia3
2587,Ahsa1
2588,Arl4d
2589,Gpn3
2590,Pbx2
2591,Dpy19l1
2592,Ndufs8
2593,Gas2l1
2594,Ttc7
2595,Tcf7l1
2596,Pomp
2597,Gabra4
2598,Hes5
2599,1700020I14Rik
2600,Omp
2601,Kif5b
2602,R3hdm2
2603,Prepl
2604,Kdm5b
2605,Aldh5a1
2606,Leprotl1
2607,Trpm7
2608,Rhoq
2609,Cyth2
2610,Abcg1
2611,Sec23b
2612,Dab2ip
2613,Rab3c
2614,Minos1
2615,Snrk
2616,Atp5g2
2617,Hmg20a
2618,Dscr3
2619,Hibadh
2620,Dyrk1a
2621,Rspry1
2622,Synm
2623,Rps17
2624,2310033P09Rik
2625,Pdhx
2626,Bai3
2627,Ctnnd1
2628,Plagl1
2629,Otub1
2630,Lmbr1
2631,Slc4a3
2632,Meg3
2633,Vps54
2634,Fxyd7
2635,Nxph4
2636,Klhl4
2637,Wdr6
2638,Ppp1r16b
2639,Gnai2
2640,Sgpl1
2641,Brox
2642,Cep120
2643,Dcun1d3
2644,Pygm
2645,Rab11fip5
2646,Srsf7
2647,Uqcrfs1
2648,Aak1
2649,Slc37a4
2650,Ncdn
2651,Lman2
2652,Rwdd2b
2653,Cnot4
2654,Jazf1
2655,Slc1a1
2656,Slc41a3
2657,Atxn7l3b
2658,Nol7
2659,Strip1
2660,Slc6a17
2661,Ndufa7
2662,Zdhhc3
2663,Glul
2664,Capza2
2665,Plxna1
2666,Stx17
2667,Adcyap1r1
2668,Nlgn2
2669,Ptpn18
2670,Emc7
2671,Usp54
2672,Tpst1
2673,Peg13
2674,Tmem66
2675,Eif4a2
2676,Filip1l
2677,Prkacb
2678,Cenpv
2679,Tmem176a
2680,Sypl
2681,Tmem243
2682,Gnal
2683,Cfl1
2684,Etnk1
2685,Nhsl1
2686,Cbr4
2687,Celf1
2688,Slc17a6
2689,Prr14
2690,Rnpc3
2691,Cndp2
2692,Psma7
2693,Gng3
2694,Lrp8
2695,Phactr2
2696,Snrnp25
2697,Parp9
2698,1110001A16Rik
2699,Tox3
2700,Camk1
2701,Larp1
2702,Klhdc8a
2703,Pdcd10
2704,Robo1
2705,Kcnj16
2706,Ndufv2
2707,Ppp2r4
2708,Rbm28
2709,Ywhah
2710,Txnl4a
2711,Unc80
2712,Mgrn1
2713,Ruvbl2
2714,Usp25
2715,Chd3
2716,Gstp1
2717,Zbtb33
2718,Guk1
2719,Clasp1
2720,Ipo5
2721,Mpv17l
2722,Glo1
2723,Ptma
2724,Sbk1
2725,Tbc1d14
2726,2700097O09Rik
2727,Brap
2728,Palm
2729,Mmp24
2730,Dnajb5
2731,Sorbs1
2732,Fzd3
2733,Pak1ip1
2734,L2hgdh
2735,Lynx1
2736,Hacl1
2737,Krtcap2
2738,Atp5j
2739,Lhfpl3
2740,Prosc
2741,Rpl3
2742,Actr3
2743,Srrm4
2744,Cox18
2745,Taf5l
2746,Rpl19
2747,Klhl26
2748,Uba3
2749,Mrpl49
2750,Apmap
2751,Aff4
2752,Klc2
2753,Homer2
2754,Tacc1
2755,Ankrd34c
2756,Nucks1
2757,Tspan12
2758,Sec61a2
2759,Man2a2
2760,2810407C02Rik
2761,Sparc
2762,Icam5
2763,Ccser1
2764,9830001H06Rik
2765,Vwa5b2
2766,Higd2a
2767,Sort1
2768,Garem
2769,Dpp7
2770,Frmd4b
2771,Tspan33
2772,Gabrg2
2773,Brat1
2774,Slc39a12
2775,Pde7a
2776,Tmem50b
2777,Ckap4
2778,Tmem18
2779,Osbpl5
2780,Rcbtb1
2781,Cluap1
2782,Inpp5b
2783,Setdb1
2784,Msantd4
2785,Tmem240
2786,Nf1
2787,Mitf
2788,Dnpep
2789,Nadk
2790,Abcd3
2791,Nacc2
2792,Gria2
2793,Golim4
2794,Pak1
2795,Ank1
2796,Mul1
2797,Insig1
2798,Fads1
2799,Dnaja4
2800,Nsd1
2801,Slc12a2
2802,Sash1
2803,Ogfod1
2804,Lgmn
2805,Rnf14
2806,Bmp7
2807,Sec13
2808,Dchs1
2809,Zfp580
2810,Cstf3
2811,Adprh
2812,Celf4
2813,Zmynd8
2814,Copb2
2815,Gas1
2816,Arhgef9
2817,Mbd2
2818,Fam163a
2819,Dpp8
2820,Mir682
2821,Dennd5a
2822,Arl6
2823,Srek1
2824,Cetn3
2825,Zfand2a
2826,Slc35a1
2827,Rere
2828,Ppm1e
2829,Crip2
2830,Mll2
2831,Cox7b
2832,Ralgds
2833,Pank4
2834,Aqp1
2835,Tra2a
2836,Crkl
2837,Pde6d
2838,Gprasp2
2839,Ap1g1
2840,Tfeb
2841,Nsun6
2842,6430548M08Rik
2843,BC005764
2844,Rab27b
2845,Nmnat2
2846,Pafah1b2
2847,Chchd2
2848,Pik3r3
2849,Mrps30
2850,Tmem237
2851,Pptc7
2852,Otud6b
2853,Uqcrh
2854,Calb2
2855,Cebpd
2856,Park7
2857,Terf2
2858,Gnao1
2859,Mrps14
2860,Actb
2861,Dhx40
2862,Unc45a
2863,Coa6
2864,Grik3
2865,Ldlr
2866,Tbl3
2867,Htatsf1
2868,Cct7
2869,Elavl1
2870,Hepacam
2871,Fbxo3
2872,Kpna3
2873,Vstm2a
2874,2310036O22Rik
2875,Uso1
2876,Scyl1
2877,Akap10
2878,Nop58
2879,Fam81a
2880,Tbc1d10b
2881,Trappc3
2882,Chrm1
2883,Tlk1
2884,Fam134c
2885,Pcdhb16
2886,Crebzf
2887,Parp1
2888,Hist1h2ah
2889,Hrsp12
2890,Baz2a
2891,Atcay
2892,Rpl28
2893,Mrpl51
2894,Polrmt
2895,Gdpd5
2896,Telo2
2897,Sec61b
2898,Chst10
2899,Fhit
2900,Prdx4
2901,Mid2
2902,As3mt
2903,2610306M01Rik
2904,Cbfb
2905,Tmem25
2906,Manf
2907,Kalrn
2908,Gpr123
2909,Fermt2
2910,Wac
2911,Pmpcb
2912,Stk24
2913,Bambi
2914,Ly6h
2915,Polr3e
2916,Lsm7
2917,Dhx29
2918,2510039O18Rik
2919,Mcam
2920,Elavl3
2921,Ergic1
2922,Kcnq1ot1
2923,Lpin2
2924,B630019K06Rik
2925,Spata13
2926,Ddx28
2927,Hdhd2
2928,Bnip3l
2929,Lrp1b
2930,Ttc7b
2931,Mrpl53
2932,Ryr2
2933,Cdk19
2934,Ralgapa2
2935,Fam195b
2936,Kcnj4
2937,Pde4b
2938,Pacs1
2939,Atp5b
2940,Eid1
2941,Rrp1
2942,Pet100
2943,Gm4980
2944,Ocrl
2945,Sec11c
2946,2900008C10Rik
2947,Samm50
2948,Slc9a6
2949,Wasl
2950,Plekhh3
2951,Clec11a
2952,Car2
2953,Gpx1
2954,Rab3gap1
2955,Zfp119a
2956,Cacna1d
2957,Med23
2958,Kctd2
2959,Tspyl2
2960,Dlx2
2961,1110058L19Rik
2962,Abhd8
2963,Hlf
2964,Vezf1
2965,Mrpl47
2966,Fchsd2
2967,Stt3b
2968,Adh5
2969,Dio2
2970,Fam192a
2971,Hsph1
2972,Uck2
2973,Tceal8
2974,Omg
2975,C1d
2976,Sall3
2977,Rab3ip
2978,Lancl2
2979,Hmgxb3
2980,Fam110b
2981,Prnp
2982,Uimc1
2983,Rhoa
2984,Nap1l5
2985,Tbcel
2986,Zscan26
2987,Snip1
2988,Pex2
2989,Inpp5j
2990,Ndufaf2
2991,Umps
2992,Rad17
2993,1700008O03Rik
2994,Appl2
2995,Zfp329
2996,Smurf2
2997,Sox6
2998,Fam103a1
2999,Hnrnpr
3000,Tcp11l2
3001,2810474O19Rik
3002,Abcc5
3003,Dpy30
3004,Atxn1
3005,Dennd2c
3006,Ubb
3007,Setd5
3008,Hs3st3a1
3009,Ybx1
3010,Fh1
3011,Add3
3012,Slc23a2
3013,Atg5
3014,Zfp651
3015,Pvrl2
3016,Fgfr2
3017,Crk
3018,Pcsk2
3019,Fsd1l
3020,Zswim8
3021,Slc30a1
3022,Cck
3023,P2rx4
3024,Ddrgk1
3025,Eif4a1
3026,Tsen15
3027,Tmem150a
3028,Gp1bb
3029,Slc35f3
3030,Mcoln1
3031,D10Wsu52e
3032,Wiz
3033,Vegfb
3034,Tmem189
3035,Bola2
3036,Ints6
3037,Cdk13
3038,Dlgap1
3039,Clstn2
3040,Rreb1
3041,Nudt19
3042,Mapk8
3043,Rims2
3044,Ankrd17
3045,Epc1
3046,Dync1h1
3047,Zcchc7
3048,Adam15
3049,Gcnt1
3050,Atg4b
3051,1810022K09Rik
3052,Frmd7
3053,Snx25
3054,Mamdc2
3055,Taf1b
3056,2810001G20Rik
3057,Gpr124
3058,Mrpl41
3059,Cmas
3060,Hip1
3061,Rnf19a
3062,Ssna1
3063,Fam65a
3064,Tmem30a
3065,Gprasp1
3066,Cnbp
3067,Polr2h
3068,Smg6
3069,Nkd1
3070,Ric3
3071,Rgs3
3072,Slc35f6
3073,Smek2
3074,Slc25a12
3075,4932438A13Rik
3076,Slc25a33
3077,Plekha2
3078,Eif4enif1
3079,Nfs1
3080,Cldn25
3081,Ntsr2
3082,Slc7a8
3083,Tmem9b
3084,Nrxn2
3085,Arfrp1
3086,2510003E04Rik
3087,AF251705
3088,Ctage5
3089,Dnajc10
3090,Cep170
3091,Dock5
3092,Trip12
3093,Cct5
3094,Gab2
3095,Cryz
3096,Fubp3
3097,Birc6
3098,Psenen
3099,Cox15
3100,Trim44
3101,Gps2
3102,Efs
3103,Spp1
3104,Sec31a
3105,Nsa2
3106,Fam49b
3107,Rab28
3108,Dlc1
3109,Nup50
3110,Mtss1l
3111,Ccdc90b
3112,Trappc13
3113,Scx
3114,Armcx3
3115,Enthd2
3116,Cartpt
3117,Zfp704
3118,Cacnb4
3119,Pard6a
3120,Btbd11
3121,Xiap
3122,Abcf1
3123,Zfp131
3124,Gm10474
3125,Ttc28
3126,Napa
3127,Mettl16
3128,Tacc2
3129,Tmem57
3130,Kdsr
3131,Rnf26
3132,U2surp
3133,Zbtb44
3134,Pipox
3135,Pak2
3136,Faf2
3137,Tro
3138,Cmc1
3139,Map3k7
3140,Gabra5
3141,Ndufs1
3142,Polr2b
3143,Rilpl2
3144,Aspa
3145,Cnrip1
3146,Zfp639
3147,Atp6v1h
3148,Kat8
3149,Rps15a-ps4
3150,Lag3
3151,Dlst
3152,Prdx6
3153,Rpl18
3154,Me2
3155,Ncbp1
3156,Eif2ak3
3157,Sbf1
3158,Elk1
3159,Grin1
3160,Gsto1
3161,Tcea1
3162,Sycp3
3163,Armc8
3164,Thap11
3165,Wdr45
3166,Me1
3167,Ctsf
3168,Plekho1
3169,Smu1
3170,Atp1a3
3171,Pde4a
3172,Dera
3173,Sppl2b
3174,Yeats2
