,gene
5652,Khdrbs3
5653,Inpp5b
5654,Map6
5655,Tmem246
5656,Ppp1r2
5657,Tmem218
5658,Ube3b
5659,Gmfb
5660,Tnks2
5661,Mapt
5662,Srp54b
5663,Eif2s2
5664,Esd
5665,Arc
5666,Ube2h
5667,Lix1
5668,Hdgfrp3
5669,Cacna1a
5670,Rbm14
5671,Ppp4r4
5672,Vdac3
5673,Zdhhc5
5674,Arpp19
5675,Gosr2
5676,Gm4636
5677,Ptgds
5678,Rpl7
5679,Cort
5680,Faim
5681,Ptpn5
5682,Gspt2
5683,Gabarapl1
5684,Lipa
5685,Tmem55b
5686,Ndufa1
5687,Sorcs2
5688,Ccar1
5689,Tbc1d24
5690,Rps12
5691,6030458C11Rik
5692,Igf2
5693,Skil
5694,Mroh1
5695,Sntg2
5696,Arxes2
5697,Ssbp2
5698,Mthfs
5699,Eif3g
5700,Nr2f1
5701,Ighmbp2
5702,Jak1
5703,Gm5801
5704,Tjp2
5705,Zc3h4
5706,Slc4a10
5707,Zc3h7b
5708,Myo10
5709,Fcho1
5710,Cacnb3
5711,Ap1g1
5712,Ust
5713,Ctdnep1
5714,Necab2
5715,Rsbn1l
5716,Dnajb2
5717,Ptov1
5718,Nup50
5719,Pdk2
5720,Kcna4
5721,Rufy3
5722,Maged1
5723,Slc16a4
5724,Med13l
5725,Ncoa2
5726,Sfr1
5727,Rilpl1
5728,Elac2
5729,Cbx7
5730,Mrpl30
5731,Prickle1
5732,Utp18
5733,Arid4b
5734,Hnrnpab
5735,Eef1a2
5736,Rps29
5737,Rcl1
5738,Brd4
5739,Dchs1
5740,Pbx3
5741,Aig1
5742,Zfp827
5743,Ids
5744,Banf1
5745,Hdac4
5746,Tagln3
5747,Gatad2b
5748,Upf2
5749,Zfp326
5750,Mmgt1
5751,Sema3c
5752,Amigo2
5753,Isy1
5754,Fam213b
5755,Fbxl20
5756,Gemin7
5757,Cnpy3
5758,Mycn
5759,Get4
5760,Mrpl4
5761,Sh3d19
5762,Dgkq
5763,Zfp146
5764,Prkra
5765,Magi3
5766,Zbtb41
5767,Rad54l2
5768,I830012O16Rik
5769,Bcr
5770,B4galt5
5771,Chga
5772,Fech
5773,Slc17a7
5774,Atxn1l
5775,Parn
5776,Daam2
5777,Gtf2a1
5778,Gmeb1
5779,Gstk1
5780,Alg3
5781,Timp4
5782,Arhgef4
5783,Fert2
5784,Apaf1
5785,Lsm1
5786,Itpr1
5787,Fam118b
5788,Mknk2
5789,Prg4
5790,Acaa1b
5791,Slc2a8
5792,Mlx
5793,Slc5a6
5794,Med25
5795,Kif16b
5796,Lrrd1
5797,Mgme1
5798,Mcfd2
5799,Ppp1r35
5800,Ahctf1
5801,Usp34
5802,Synj2
5803,Mterfd1
5804,Micu3
5805,Farsb
5806,Agpat3
5807,Vegfc
5808,2310042E22Rik
5809,Lbh
5810,Emc8
5811,Taf1b
5812,Coq10b
5813,Pm20d2
5814,Dbpht2
5815,Fgfr1op2
5816,Gm8615
5817,Gtf2e2
5818,Tsc22d4
5819,Rogdi
5820,Ccbe1
5821,Tbrg4
5822,Ifnar1
5823,Trp53inp1
5824,Camta2
5825,Zfp12
5826,Trpm7
5827,Nrip2
5828,Wipi2
5829,Diap2
5830,Ttll7
5831,Iglon5
5832,Mcur1
5833,Dph3
5834,Adpgk
5835,Atxn7l3
5836,Pou6f1
5837,Pth2
5838,Fancm
5839,Bgn
5840,Smim1
5841,Dock1
5842,Irf3
5843,Cdc40
5844,Arl5a
5845,Gab1
5846,0610009B22Rik
5847,Rnh1
5848,Rgs10
5849,Marf1
5850,Tfpt
5851,Cwc27
5852,Atp9a
5853,Grip1
5854,Pdgfc
5855,Osbp2
5856,Trim24
5857,Cetn4
5858,Creb3l1
5859,Txlnb
5860,Ralgds
5861,Aars
5862,Sap18
5863,Hspa1l
5864,Mier3
5865,Scrn3
5866,Mmd
5867,Itgb8
5868,Lrrc4b
5869,Spry1
5870,Hsd17b12
5871,Pcmtd1
5872,Bmyc
5873,Leprot
5874,Fance
5875,Sars2
5876,Psmc3ip
5877,Ckap5
5878,Gm10548
5879,Ift80
5880,Rcn1
5881,Sowahc
5882,Fam212b
5883,Lcorl
5884,Ass1
5885,Atg7
5886,Denr
5887,AF529169
5888,Ctps2
5889,Amd1
5890,Rhbdd3
5891,Araf
5892,Psmf1
5893,Rnf11
5894,Sirt4
5895,Nfkbia
5896,A330050F15Rik
5897,Fbxo30
5898,Cox10
5899,Mrpl34
5900,Lifr
5901,Rgs8
5902,Fam173a
5903,Cd52
5904,S1pr1
5905,Erf
5906,Kitl
5907,Zbtb5
5908,Crip3
5909,Vps9d1
5910,Dusp22
5911,Cenpp
5912,Snhg3
5913,Chpf
5914,Spice1
5915,Rqcd1
5916,Vps33b
5917,Slc9a6
5918,Atf1
5919,Zfp608
5920,Ostf1
5921,Cntnap4
5922,Mfn1
5923,Phlpp1
5924,Mpp7
5925,Ggps1
5926,Zfp219
5927,Stoml1
5928,Trmt2b
5929,Bend6
5930,Slc35c2
5931,E130114P18Rik
5932,Ndufaf5
5933,Zbtb44
5934,Zic3
5935,Pde10a
5936,Znrf3
5937,Wif1
5938,Tek
5939,Limk1
5940,Itga7
5941,Vtn
5942,Zfp764
5943,Ppm1f
5944,Sar1b
5945,Slc25a19
5946,Snord47
5947,4933407L21Rik
5948,Tnfrsf19
5949,Peg3
5950,Opn1sw
5951,Stip1
5952,0610031J06Rik
5953,Lxn
5954,Ddx54
5955,Wdr96
5956,Abracl
5957,Sri
5958,Axin1
5959,Uros
5960,Cox20
5961,Prr12
5962,Ppp2r5c
5963,Prune
5964,Ndst2
5965,4931406P16Rik
5966,Nod1
5967,Thop1
5968,Dhx32
5969,Trip4
5970,Prps1l3
5971,4921524J17Rik
5972,Tmem143
5973,Tsr2
5974,Wls
5975,Nudt19
5976,Tes
5977,5430402E10Rik
5978,Slc25a40
5979,Tsga10
5980,1700012B09Rik
5981,Thoc1
5982,1110007C09Rik
5983,Scaf4
5984,Gm20594
5985,BC005537
5986,Bak1
5987,Glb1
5988,Gm16039
5989,Nudt16
5990,Qtrtd1
5991,Fam160b1
5992,Hcfc1
5993,Lgr5
5994,Rabgap1
5995,Ccdc33
5996,Tmem98
5997,Adcy7
5998,Ufsp1
5999,Sae1
6000,B3gat2
6001,Rpl17
6002,Mmp17
6003,Myh10
6004,Tubg2
6005,Bhlhe40
6006,Gxylt1
6007,Tmod1
6008,Pls3
6009,Leng8
6010,Pogk
6011,4930594C11Rik
6012,Mphosph9
6013,Cartpt
6014,Ethe1
6015,Igdcc4
6016,Slc2a1
6017,Golph3
6018,Prss56
6019,Zfp239
6020,6430571L13Rik
6021,C330018D20Rik
6022,Cby1
6023,Cbfb
6024,Tspan9
6025,Ndfip2
6026,Galnt2
6027,Ccnd2
6028,Fzd9
6029,Calb1
6030,Dpysl3
6031,Tsen15
6032,Ifit3
6033,Meaf6
6034,Car10
6035,AW549877
6036,2610507I01Rik
6037,Tmem8
6038,Il17rc
6039,Fundc1
6040,Unc13c
6041,Ptcd1
6042,Sec61a2
6043,Ddt
6044,Litaf
6045,Eltd1
6046,Kank1
6047,Mrpl36
6048,Oplah
6049,Eif4e2
6050,Rac3
6051,Zmat2
6052,Sv2b
6053,Acox3
6054,Cbln4
6055,Zfp521
6056,Naa15
6057,Slc25a28
6058,Tmem163
6059,Cep19
6060,Fra10ac1
6061,Caln1
6062,Plce1
6063,Minpp1
6064,Phb
6065,Ddr2
6066,Spag7
6067,Coq2
6068,Chrac1
6069,Nova2
6070,Sgsm2
6071,Mcm7
6072,Gap43
6073,Necab1
6074,Psph
6075,Mpp6
6076,Umps
6077,Cyhr1
6078,Phf13
6079,Slc35a5
6080,2810004N23Rik
6081,Pxmp2
6082,Tsta3
6083,Gnl3
6084,Serpinf1
6085,Zfp444
6086,Itm2a
6087,Sphk2
6088,Slco3a1
6089,Kcnj6
6090,Gm561
6091,Fcf1
6092,B4galt3
6093,Dnajc10
6094,Rps6kl1
6095,Slc24a2
6096,Naglu
6097,Gm1943
6098,Arl14ep
6099,Brdt
6100,Timp3
6101,Itpr3
6102,Wdr45b
6103,Stk17b
6104,Sgms1
6105,Pou3f2
6106,Klf15
6107,B230120H23Rik
6108,Aida
6109,Tmed3
6110,Derl1
6111,Pianp
6112,Tmppe
6113,Prr13
6114,Aldh4a1
6115,Fmo1
6116,Bbs5
6117,Rpl36al
6118,Tst
6119,Prmt7
6120,Mlec
6121,Lamtor2
6122,8030462N17Rik
6123,Ecd
6124,Galnt14
6125,E130309D02Rik
6126,Tmem91
6127,Pex7
6128,Vegfa
6129,Pop4
6130,Ldlrad4
6131,Ttc28
6132,Prr5l
6133,Efemp2
6134,Polr2f
6135,Crem
6136,Zfp384
6137,Atg16l1
6138,Psmg3
6139,Pigm
6140,Syt13
6141,Scaf1
6142,Tpcn1
6143,Arl6
6144,Gabra2
6145,Hccs
6146,C330006A16Rik
6147,Clasp1
6148,Rnf114
6149,Ptrh2
6150,Herpud1
6151,Grem1
6152,Zfp938
6153,Apba2
6154,Srr
6155,Inha
6156,Rassf4
6157,Slc15a2
6158,Rnf19b
6159,Ttll5
6160,Spp1
6161,Hexb
6162,Tfb2m
6163,Ranbp9
6164,1600014C10Rik
6165,Tcf7l2
6166,Eomes
6167,Mut
6168,Serp2
6169,Ppapdc1a
6170,Prr3
6171,Sipa1
6172,Haus2
6173,Syt4
6174,Cc2d1b
6175,Tmem68
6176,Atp10a
6177,Tfrc
6178,Srrm1
6179,Kctd15
6180,Gm525
6181,Ubr1
6182,Rhobtb2
6183,Bhlhe41
6184,Btbd2
6185,Tmem63b
6186,Tm7sf3
6187,Akap10
6188,Lig4
6189,Fam149b
6190,Rgs20
6191,Myadml2
6192,Zmpste24
6193,Cpsf1
6194,Mdm4
6195,Thumpd3
6196,Qpct
6197,Tmem108
6198,Wdr18
6199,D17Wsu104e
6200,Rprd1b
6201,Lnp
6202,Qrsl1
6203,Pdpn
6204,Arfgap2
6205,Snhg9
6206,Ptpn21
6207,Pwp1
6208,Asna1
6209,Scml2
6210,Mkrn2
6211,Bhlhb9
6212,Adora1
6213,Cops6
6214,Ptpn4
6215,Cdkl3
6216,Olfr239
6217,Slc7a6os
6218,Zbtb3
6219,Upf3a
6220,Rundc3b
6221,Fat1
6222,Kdm1a
6223,Mtmr4
6224,Ufl1
6225,Zbtb40
6226,U2af1
6227,Whamm
6228,Csnk1g1
6229,D630045J12Rik
6230,Aven
6231,Zbtb26
6232,Zfp623
6233,Net1
6234,Cplx3
6235,1700021F05Rik
6236,Cxcl12
6237,Pold4
6238,Slc25a29
6239,Otop2
6240,Snhg5
6241,Npc1
6242,Brpf3
6243,Dpy30
6244,Tbc1d30
6245,Lzts2
6246,Kbtbd3
6247,Ap2s1
6248,Wwc2
6249,Sharpin
6250,Alas2
6251,Igf1
6252,Fbxo18
6253,Reps2
6254,Zfp202
6255,Tbr1
6256,Tceal6
6257,Rsu1
6258,2810029C07Rik
6259,Fxr1
6260,Mib1
6261,Fbxw8
6262,Loxl1
6263,Omp
6264,Chchd3
6265,Wasf2
6266,Slc35e3
6267,Sec24a
6268,Arhgef25
6269,Col12a1
6270,B4galt2
6271,Gsta4
6272,Stx7
6273,Dsel
6274,Pcdhb12
6275,Rpl27
6276,Brcc3
6277,Rimkla
6278,Pde5a
6279,Fkbp9
6280,Lrrc49
6281,Zfp566
6282,Plcb4
6283,Zc3h13
6284,Trmt1
6285,Mkln1
6286,Ctss
6287,Tdp2
6288,Arcn1
6289,Camk2g
6290,Gja4
6291,Usp42
6292,Spred3
6293,Pcdh8
6294,Ssc5d
6295,Rpl21
6296,Abcb9
6297,Acss1
6298,Zfp790
6299,Xrcc6
6300,R3hcc1
6301,Hivep3
6302,LOC100504703
6303,Nutf2
6304,Hipk2
6305,Ogfod3
6306,Fam174b
6307,Paxip1
6308,Fgfbp1
6309,Uchl4
6310,Epb4.1l2
6311,2510009E07Rik
6312,Nubp1
6313,Inppl1
6314,Spty2d1
6315,Lin52
6316,Ngef
6317,A430005L14Rik
6318,Pnkd
6319,Msantd4
6320,Fbxo27
6321,Gtf2ird1
6322,Tmem159
6323,Slc4a1ap
6324,Nudcd2
6325,Lepre1
6326,Flii
6327,Slc35d3
6328,Haus3
6329,Syt5
6330,Cc2d1a
6331,Olig2
6332,Rasgef1b
6333,Syndig1l
6334,Kctd14
6335,Lpp
6336,Rmi1
6337,Efr3a
6338,Zfp385a
6339,Dusp19
6340,Arhgap29
6341,Nostrin
6342,Mrto4
6343,Ybx3
6344,Pigb
6345,Rpl7l1
6346,Cav2
6347,Cd93
6348,Pdk3
6349,Thumpd2
6350,Fstl5
6351,Lgals8
6352,Fgf16
6353,Ptprb
6354,Ebag9
6355,Plxnc1
6356,Zfp68
6357,Nufip2
6358,Cdk8
6359,Tmem192
6360,Prkg2
6361,Cnot11
6362,Tm9sf4
6363,Nup43
6364,Chtf8
6365,Adrbk2
6366,Plat
6367,Flt1
6368,6430573F11Rik
6369,Coasy
6370,Thap7
6371,1600012H06Rik
6372,2610044O15Rik8
6373,Ncald
6374,Cdkl2
6375,Trim66
6376,Tti2
6377,Rnf138
6378,2700029M09Rik
6379,Gng7
6380,4933434E20Rik
6381,Snora2b
6382,Tmem151a
6383,Pik3r4
6384,Usp54
6385,Akap2
6386,Btbd9
6387,Armc5
6388,Zfp322a
6389,Strip1
6390,Spsb1
6391,Me3
6392,Nmb
6393,Slc25a36
6394,Fbl
6395,Nog
6396,2310061I04Rik
6397,Trpc4
6398,Angptl4
6399,Cerk
6400,Sike1
6401,Rexo2
6402,Usp36
6403,Bcl6
6404,Lzts3
6405,Gnpda1
6406,Kbtbd2
6407,Tug1
6408,Uevld
6409,Cep57
6410,BC005561
6411,Gm4980
6412,Cntnap1
6413,Mdp1
6414,Zhx1
6415,Crip2
6416,Lmbrd2
6417,Dap
6418,Degs1
6419,Nkrf
6420,Zdhhc17
6421,Rab26
6422,Adrb1
6423,2310011J03Rik
6424,Fubp3
6425,1500011K16Rik
6426,Cyfip1
6427,Ppp4r1
6428,Acbd5
6429,Ctla2a
6430,Uba6
6431,Zfp771
6432,Rbm5
6433,Rora
6434,2700050L05Rik
6435,Wasf3
6436,Cpne3
6437,Mxd1
6438,Gsto1
6439,Zfp945
6440,Ccdc85a
6441,Ppan
6442,Lhfpl2
6443,Cd99l2
6444,Arhgap42
6445,1110008L16Rik
6446,Dnajb1
6447,Col5a2
6448,Mrps23
6449,Zfp959
6450,Uchl3
6451,Ptcd3
6452,Hrsp12
6453,Spg7
6454,Rtn4rl1
6455,Metrn
6456,Katna1
6457,Adcy8
6458,Axin2
6459,Ncf2
6460,Rpap1
6461,Nek7
6462,Hint2
6463,Ccdc117
6464,Ptprt
6465,Lrsam1
6466,Id4
6467,Tmem48
6468,Gclm
6469,Dgke
6470,Pikfyve
6471,Vrk3
6472,Tssc4
6473,Pyurf
6474,Gm3219
6475,Tk2
6476,Wbp1
6477,Isoc1
6478,Mpeg1
6479,Wnk3
6480,Rpl12
6481,Rnaseh2c
6482,Eps8
6483,Aifm1
6484,Lynx1
6485,Dtx1
6486,Zbtb8os
6487,Actr6
6488,Bcl7a
6489,Pfkfb2
6490,Itpkb
6491,Tceb3
6492,Tnks
6493,0610011F06Rik
6494,Parg
6495,Smpdl3a
6496,Crispld1
6497,Gulp1
6498,Dbndd2
6499,Adnp
6500,Usp8
6501,Rnf41
6502,Cast
6503,Calcrl
6504,Fbrs
6505,Dtwd2
6506,Zfp612
6507,Nenf
6508,Kcnt1
6509,Mtf2
6510,C2cd3
6511,Ptprk
6512,Adk
6513,Prrx1
6514,Pus7l
6515,Fadd
6516,Pgd
6517,A330023F24Rik
6518,Foxm1
6519,Taf10
6520,Sbds
6521,Iffo2
6522,Ubap2l
6523,Nt5c2
6524,Pet100
6525,Krit1
6526,Ift20
6527,Mllt10
6528,Fgf9
6529,Irak2
6530,Gadd45gip1
6531,Ulk3
6532,Atp11c
6533,Zfp868
6534,Lrrtm4
6535,Extl2
6536,Ubtd2
6537,Glce
6538,Anapc4
6539,Myh9
6540,Naa20
6541,Phf21a
6542,Rrbp1
6543,Ipo13
6544,Ecsit
6545,Ocrl
6546,Snapc2
6547,Cdkn2aipnl
6548,Cdk2ap1
6549,Stx4a
6550,Prom1
6551,Gm14744
6552,Tpm3
6553,Fam216a
6554,Pbxip1
6555,Ppp1r3f
6556,Prps2
6557,Tmem28
6558,Ddx39
6559,Shc1
6560,Gpcpd1
6561,Scn1a
6562,Ergic1
6563,Tpd52
6564,Zbtb10
6565,Ccdc91
6566,Cxcr4
6567,6330403A02Rik
6568,Gpr108
6569,Pnpt1
6570,Ets2
6571,Kank4
6572,Vps37b
6573,Gpr179
6574,Ric8b
6575,Pet112
6576,Lingo1
6577,D14Abb1e
6578,Kcne1l
6579,Tac2
6580,Aarsd1
6581,Elovl6
6582,Heatr5b
6583,BC030307
6584,Mrpl48
6585,Zfp811
6586,Scn2b
6587,Igf2bp3
6588,Dnajb9
6589,Zmym1
6590,Pcdhb14
6591,Chl1
6592,Ap1s2
6593,Xab2
6594,Srm
6595,Atf5
6596,Nt5m
6597,Gm4461
6598,Isca2
6599,Tmem167b
6600,Fxyd5
6601,Prr16
6602,Clint1
6603,Stk38l
6604,Abhd3
6605,Dzank1
6606,Scrt1
6607,Stau2
6608,Nub1
6609,Fam120aos
6610,4632415L05Rik
6611,C2cd5
6612,Wnk4
6613,Mtcp1
6614,Sphk1
6615,Wdr53
6616,A830010M20Rik
6617,Unc13b
6618,Eif2s1
6619,Larp4b
6620,Efcab10
6621,Gas8
6622,Cmtm6
6623,Scamp3
6624,Ankfy1
6625,Cand2
6626,Lhfpl3
6627,Fam101b
6628,Arhgef26
6629,Rcan1
6630,Mrps24
6631,Mrpl40
6632,Lrif1
6633,Tpp1
6634,Sgms2
6635,Slc39a9
6636,Cald1
6637,Ntn3
6638,Tstd3
6639,Ptgr2
6640,Adam23
6641,Tspyl3
6642,Tab1
6643,Nes
6644,Igfbp4
6645,Zxdb
6646,Tmem57
6647,1700096K18Rik
6648,Lrrcc1
6649,Gm16701
6650,Fam5c
6651,Nav1
6652,B2m
6653,Lrfn4
6654,Caskin1
6655,Ttc37
6656,Slc30a7
6657,Aldh1l1
6658,Gm10336
6659,St3gal1
6660,Tmtc2
6661,Letm1
6662,Smpd2
6663,Fsd1
6664,Hadha
6665,Steap2
6666,Usp25
6667,Tyrp1
6668,Fig4
6669,Fam13a
6670,Ltbp3
6671,Trpm3
6672,Polr1a
6673,Tnpo1
6674,Fads2
6675,Pik3r3
6676,Mapkap1
6677,Psmc5
6678,S100a6
6679,Dnajc7
6680,Ccng2
6681,Ptch1
6682,Mgat1
6683,Jund
6684,Dhrs7
6685,Vps26a
6686,Mon1b
6687,Hapln4
6688,Gabrb2
6689,Mrp63
6690,Pnma3
6691,Raph1
6692,Rbp4
6693,Fam181b
6694,St6galnac5
6695,Svop
6696,Tmco3
6697,Slc22a4
6698,Sin3b
6699,1810022K09Rik
6700,Lmf1
6701,Ctsa
6702,Krt222
6703,Hnrnpf
6704,D7Ertd715e
6705,AU019823
6706,Adam9
6707,St5
6708,Gls2
6709,Armcx5
6710,Pcdh11x
6711,Ccdc53
6712,Spata2
6713,Tle2
6714,Pde1c
6715,Ssrp1
6716,Rexo1
6717,Sc5d
6718,Mepce
6719,Rab37
6720,Zfp451
6721,2810468N07Rik
6722,Hace1
6723,Nomo1
6724,Pdk1
6725,Cep135
6726,Hey2
6727,Evl
6728,Cdr2l
6729,Sox13
6730,Mettl25
6731,Pnpla7
6732,Guk1
6733,Klhl24
6734,Aldoart2
6735,Kndc1
6736,Nucb2
6737,Pcnxl4
6738,Nupl1
6739,Fam131a
6740,Rlim
6741,Dclre1c
6742,Cbr3
6743,Gemin5
6744,Fam122b
6745,Mrpl9
6746,Galnt18
6747,1110001J03Rik
6748,Kctd1
6749,Chmp6
6750,Fam220a
6751,Slco1a4
6752,Ccdc96
6753,Nr1d2
6754,Polr2j
6755,Smug1
6756,Prrt2
6757,Gng12
6758,Nr2c2ap
6759,Avl9
6760,Ech1
6761,Parl
6762,St8sia5
6763,Arih2
6764,Armc7
6765,Fggy
6766,Trmt12
6767,Zfp777
6768,Ubxn2a
6769,D430041D05Rik
6770,Galntl6
6771,Dcdc2a
6772,Gm608
6773,Zbtb21
6774,Ankrd13c
6775,Fam109a
6776,Abi3bp
6777,Zfp879
6778,Trpc6
6779,Gas5
6780,Tgfb3
6781,Zfp712
6782,Cdan1
6783,Nwd1
6784,Atp2a3
6785,Zmym2
6786,Nxpe3
6787,Amacr
6788,Hsdl2
6789,Nudt9
6790,Prmt10
6791,2310003H01Rik
6792,Alas1
6793,Pdlim5
6794,Zc3h18
6795,Fxyd6
6796,Tango2
6797,Ptpn9
6798,Trap1
6799,Rab3gap2
6800,Ttl
6801,Stat5b
6802,Tubgcp5
6803,Ralgapa2
6804,Zfp90
6805,Resp18
6806,Gpr101
6807,Olfr55
6808,Plekha8
6809,Prkd2
6810,Bdh1
6811,Pdgfra
6812,Wwtr1
6813,Hbb-b2
6814,Kbtbd11
6815,Olfm3
6816,Gpr116
6817,Fkbp5
6818,Pnrc1
6819,Dennd6b
6820,AI504432
6821,Plekhm2
6822,Camkk1
6823,Clcc1
6824,Mrps25
6825,Dpysl4
6826,AI593442
6827,Ptprr
6828,Dirc2
6829,Acpl2
6830,Zcchc6
6831,Hs3st2
6832,Isyna1
6833,Dock7
6834,Ptpdc1
6835,Dcp2
6836,Idi1
6837,Amer2
6838,Prmt3
6839,H2-K1
6840,B130024G19Rik
6841,Gpatch8
6842,Slc35a4
6843,Tdp1
6844,Fuca2
6845,Vrk1
6846,Tor2a
6847,Ptchd4
6848,Lrp4
6849,Apoc1
6850,Dhx38
6851,Sdpr
6852,Pdzd9
6853,Smpd1
6854,Tmem106c
6855,Mical2
6856,Med17
6857,Actr8
6858,Tesc
6859,B630019K06Rik
6860,Megf8
6861,Nedd9
6862,Vps53
6863,Dnajc4
6864,Ppp1r12b
6865,Rbms1
6866,Scrn1
6867,4930453N24Rik
6868,Tmem199
6869,Cd44
6870,Rell1
6871,1110017D15Rik
6872,Ggh
6873,Cept1
6874,Wbp11
6875,Mrps17
6876,Pde6d
6877,Epha8
6878,Zfp664
6879,Pan2
6880,Hcn1
6881,Plscr2
6882,Nkain1
6883,Zfp277
6884,Ret
6885,Donson
6886,Rhbdd1
6887,Tom1
6888,Hs3st3b1
6889,Mrpl50
6890,Rab11fip2
6891,Slc35f1
6892,Blmh
6893,Mysm1
6894,Serf1
6895,Tsr1
6896,Tomm34
6897,Rgag4
6898,Cdk7
6899,Mast1
6900,Aldoart1
6901,Babam1
6902,Terf2
6903,Lnx1
6904,Uba3
6905,Arhgap23
6906,Parva
6907,Cdr2
6908,Tead2
6909,Chst10
6910,Mpp5
6911,5830418K08Rik
6912,Zswim8
6913,Pmpcb
6914,Zmynd19
6915,Ccdc132
6916,Tex10
6917,Ndufaf7
6918,Emc1
6919,Gng13
6920,Fam214b
6921,Kcnk3
6922,Ccdc88a
6923,Clip2
6924,Armc8
6925,Clp1
6926,Cd3eap
6927,Tmem150a
6928,Cpsf3l
6929,Ppfia3
6930,Pdzd2
6931,Slc25a17
6932,Bag3
6933,Ino80b
6934,Foxc1
6935,Ubp1
6936,Trpc7
6937,Slc25a1
6938,Slc25a25
6939,Senp3
6940,Fam110b
6941,Galt
6942,Dnlz
6943,Phgdh
6944,Nacc1
6945,Arpc4
6946,Ube2s
6947,Rpia
6948,Phf6
6949,Vars2
6950,Exoc5
6951,Coq5
6952,Lcmt2
6953,Pus1
6954,Ndufs8
6955,Anxa11
6956,9630001P10Rik
6957,Taf3
6958,Ankrd17
6959,Smcr7
6960,Tmem141
6961,Mmp19
6962,Ripk1
6963,Cdkn2d
6964,Pde7a
6965,Zfp61
6966,Dnajc15
6967,Raver2
6968,Anp32b
6969,Slc20a2
6970,Fam43a
6971,Ufm1
6972,Plcxd3
6973,Gtl3
6974,Cobll1
6975,Lmo2
6976,Btaf1
6977,Dcun1d5
6978,Surf1
6979,Ccdc104
6980,Exosc4
6981,Zfand6
6982,Anxa5
6983,Rin2
6984,Siva1
6985,Col11a1
6986,Mul1
6987,Prosc
6988,Atr
6989,Arl2bp
6990,Bcl2l2
6991,Mdga1
6992,1110054M08Rik
6993,Dcps
6994,Kif17
6995,Nr2c1
6996,Gpr12
6997,Zfp397
6998,Fam118a
6999,Spcs3
7000,Slc1a4
7001,Erc1
7002,Tgm2
7003,Fdx1
7004,Lime1
7005,Tmcc2
7006,Irak1bp1
7007,Sema3b
7008,Kctd18
7009,Coro1b
7010,Peo1
7011,Pik3r2
7012,Elavl4
7013,Pitpnc1
7014,Rab31
7015,Fam149a
7016,1110008P14Rik
7017,Coro1c
7018,Bcl7b
7019,Rgl2
7020,Ephx4
7021,Plekhh3
7022,Vps52
7023,Acadsb
7024,2900052N01Rik
7025,Cox7a2l
7026,Cyp2j6
7027,Sox12
7028,Vps72
7029,Kcmf1
7030,Timm22
7031,Sh3glb1
7032,Jmjd1c
7033,Ccdc30
7034,Plxnb1
7035,Rabl2
7036,S100a10
7037,Ppargc1b
7038,Ndrg1
7039,Bmpr1a
7040,Fam49a
7041,Snx2
7042,Tcta
7043,Lamc1
7044,Gkap1
7045,Crbn
7046,Tcn2
7047,Sppl3
7048,Car12
7049,Zfhx2
7050,Cnep1r1
7051,Rnf144a
7052,Entpd5
7053,Timm50
7054,Wwp2
7055,Blvra
7056,Sox21
7057,Akt1
7058,Pou2f1
7059,Wrb
7060,C77080
7061,Usp31
7062,Ecm1
7063,P2ry1
7064,Gm1604b
7065,Pdcl3
7066,Ctgf
7067,Clstn1
7068,Bmp6
7069,Mtmr7
7070,Cdk4
7071,Col6a1
7072,Klhl5
7073,Xrcc4
7074,Bcar1
7075,Il1rap
7076,Ncapd3
7077,Msl3l2
7078,Klhl13
7079,Rngtt
7080,Kif27
7081,Sfrp2
7082,Alx3
7083,Gjc3
7084,Tipin
7085,Smim4
7086,Nr1d1
7087,Shpk
7088,Trim41
7089,Mad2l2
7090,Cope
7091,Npas3
7092,Ngdn
7093,Ppp1r16a
7094,Klhdc1
7095,Sh2d5
7096,Rhobtb3
7097,Zfp84
7098,Cpt1a
7099,Tatdn2
7100,Smc4
7101,Mvp
7102,Rnf181
7103,Slc30a6
7104,Slc16a3
7105,Lpar1
7106,Tango6
7107,Dzip1l
7108,Fzd2
7109,Rce1
7110,Pfkfb3
7111,Jakmip2
7112,Secisbp2
7113,Klhl18
7114,Cpeb2
7115,Hist1h2ac
7116,Banp
7117,Cops8
7118,Tmed2
7119,Fam103a1
7120,Prcc
7121,Ctxn3
7122,Chrnb2
7123,Srebf1
7124,Pls1
7125,Tspan15
7126,Cd55
7127,Atg14
7128,Otud5
7129,Mtmr2
7130,Tekt1
7131,Dolpp1
7132,Cebpa
7133,Sdc4
7134,Car8
7135,Glb1l
7136,Brwd3
7137,Becn1
7138,Cyp2f2
7139,Cox15
7140,Parp3
7141,Zfp36l1
7142,Mtmr1
7143,Gm2115
7144,Tubg1
7145,Optn
7146,Inpp5a
7147,Zgpat
7148,Ifnar2
7149,Sgsm1
7150,Gramd4
7151,Sart1
7152,Csgalnact1
7153,Kif3a
7154,Odf3b
7155,Mmp15
7156,Capza1
7157,Tle1
7158,Top1mt
7159,Map3k19
7160,Plxna1
7161,Wdr19
7162,Sap30bp
7163,Slain1
7164,Cat
7165,Slc8a2
7166,Bet1
7167,Gne
7168,Mir153
7169,Kcnj2
7170,Wtip
7171,Rif1
7172,Efcab14
7173,Sfxn1
7174,Trim11
7175,Fdxacb1
7176,Acot6
7177,Kdm5a
7178,Acyp2
7179,Chmp5
7180,Strn
7181,Tagap
