,gene
15101,ENSG00000251216
15102,ENSG00000251221
15103,ENSG00000251247
15104,ENSG00000251259
15105,ENSG00000251357
15106,ENSG00000251367
15107,ENSG00000251369
15108,ENSG00000251376
15109,ENSG00000251396
15110,ENSG00000251417
15111,ENSG00000251432
15112,ENSG00000251442
15113,ENSG00000251493
15114,ENSG00000251538
15115,ENSG00000251562
15116,ENSG00000251574
15117,ENSG00000251580
15118,ENSG00000251637
15119,ENSG00000251664
15120,ENSG00000253117
15121,ENSG00000253238
15122,ENSG00000253251
15123,ENSG00000253276
15124,ENSG00000253279
15125,ENSG00000253282
15126,ENSG00000253293
15127,ENSG00000253301
15128,ENSG00000253304
15129,ENSG00000253308
15130,ENSG00000253313
15131,ENSG00000253339
15132,ENSG00000253361
15133,ENSG00000253364
15134,ENSG00000253368
15135,ENSG00000253396
15136,ENSG00000253417
15137,ENSG00000253438
15138,ENSG00000253452
15139,ENSG00000253476
15140,ENSG00000253506
15141,ENSG00000253522
15142,ENSG00000253626
15143,ENSG00000253633
15144,ENSG00000253641
15145,ENSG00000253656
15146,ENSG00000253686
15147,ENSG00000253701
15148,ENSG00000253704
15149,ENSG00000253710
15150,ENSG00000253719
15151,ENSG00000253729
15152,ENSG00000253731
15153,ENSG00000253746
15154,ENSG00000253767
15155,ENSG00000253768
15156,ENSG00000253797
15157,ENSG00000253802
15158,ENSG00000253807
15159,ENSG00000253824
15160,ENSG00000253846
15161,ENSG00000253896
15162,ENSG00000253898
15163,ENSG00000253948
15164,ENSG00000253958
15165,ENSG00000254004
15166,ENSG00000254081
15167,ENSG00000254087
15168,ENSG00000254093
15169,ENSG00000254095
15170,ENSG00000254100
15171,ENSG00000254162
15172,ENSG00000254204
15173,ENSG00000254206
15174,ENSG00000254231
15175,ENSG00000254300
15176,ENSG00000254303
15177,ENSG00000254319
15178,ENSG00000254333
15179,ENSG00000254339
15180,ENSG00000254344
15181,ENSG00000254377
15182,ENSG00000254401
15183,ENSG00000254402
15184,ENSG00000254415
15185,ENSG00000254469
15186,ENSG00000254470
15187,ENSG00000254480
15188,ENSG00000254486
15189,ENSG00000254505
15190,ENSG00000254510
15191,ENSG00000254531
15192,ENSG00000254533
15193,ENSG00000254535
15194,ENSG00000254615
15195,ENSG00000254685
15196,ENSG00000254709
15197,ENSG00000254726
15198,ENSG00000254772
15199,ENSG00000254802
15200,ENSG00000254837
15201,ENSG00000254858
15202,ENSG00000254887
15203,ENSG00000254893
15204,ENSG00000254901
15205,ENSG00000254973
15206,ENSG00000254986
15207,ENSG00000254996
15208,ENSG00000254999
15209,ENSG00000255002
15210,ENSG00000255021
15211,ENSG00000255112
15212,ENSG00000255135
15213,ENSG00000255150
15214,ENSG00000255154
15215,ENSG00000255198
15216,ENSG00000255221
15217,ENSG00000255271
15218,ENSG00000255284
15219,ENSG00000255302
15220,ENSG00000255327
15221,ENSG00000255328
15222,ENSG00000255330
15223,ENSG00000255345
15224,ENSG00000255346
15225,ENSG00000255384
15226,ENSG00000255455
15227,ENSG00000255458
15228,ENSG00000255503
15229,ENSG00000255529
15230,ENSG00000255561
15231,ENSG00000255571
15232,ENSG00000255639
15233,ENSG00000255647
15234,ENSG00000255690
15235,ENSG00000255717
15236,ENSG00000255823
15237,ENSG00000255833
15238,ENSG00000255839
15239,ENSG00000255874
15240,ENSG00000256043
15241,ENSG00000256045
15242,ENSG00000256053
15243,ENSG00000256060
15244,ENSG00000256061
15245,ENSG00000256073
15246,ENSG00000256087
15247,ENSG00000256092
15248,ENSG00000256101
15249,ENSG00000256124
15250,ENSG00000256152
15251,ENSG00000256222
15252,ENSG00000256223
15253,ENSG00000256229
15254,ENSG00000256235
15255,ENSG00000256249
15256,ENSG00000256269
15257,ENSG00000256362
15258,ENSG00000256374
15259,ENSG00000256433
15260,ENSG00000256443
15261,ENSG00000256453
15262,ENSG00000256525
15263,ENSG00000256537
15264,ENSG00000256540
15265,ENSG00000256576
15266,ENSG00000256618
15267,ENSG00000256660
15268,ENSG00000256683
15269,ENSG00000256771
15270,ENSG00000256806
15271,ENSG00000256870
15272,ENSG00000256892
15273,ENSG00000256915
15274,ENSG00000256955
15275,ENSG00000256977
15276,ENSG00000256980
15277,ENSG00000257008
15278,ENSG00000257060
15279,ENSG00000257084
15280,ENSG00000257086
15281,ENSG00000257093
15282,ENSG00000257103
15283,ENSG00000257108
15284,ENSG00000257127
15285,ENSG00000257218
15286,ENSG00000257262
15287,ENSG00000257264
15288,ENSG00000257272
15289,ENSG00000257315
15290,ENSG00000257354
15291,ENSG00000257365
15292,ENSG00000257390
15293,ENSG00000257446
15294,ENSG00000257488
15295,ENSG00000257526
15296,ENSG00000257556
15297,ENSG00000257591
15298,ENSG00000257660
15299,ENSG00000257698
15300,ENSG00000257703
15301,ENSG00000257704
15302,ENSG00000257727
15303,ENSG00000257817
15304,ENSG00000257923
15305,ENSG00000257950
15306,ENSG00000258102
15307,ENSG00000258130
15308,ENSG00000258181
15309,ENSG00000258227
15310,ENSG00000258285
15311,ENSG00000258289
15312,ENSG00000258301
15313,ENSG00000258315
15314,ENSG00000258388
15315,ENSG00000258429
15316,ENSG00000258479
15317,ENSG00000258504
15318,ENSG00000258512
15319,ENSG00000258539
15320,ENSG00000258551
15321,ENSG00000258572
15322,ENSG00000258604
15323,ENSG00000258733
15324,ENSG00000258742
15325,ENSG00000258768
15326,ENSG00000258777
15327,ENSG00000258791
15328,ENSG00000258798
15329,ENSG00000258807
15330,ENSG00000258839
15331,ENSG00000258881
15332,ENSG00000258890
15333,ENSG00000258908
15334,ENSG00000258910
15335,ENSG00000258946
15336,ENSG00000258947
15337,ENSG00000258979
15338,ENSG00000259041
15339,ENSG00000259071
15340,ENSG00000259093
15341,ENSG00000259113
15342,ENSG00000259153
15343,ENSG00000259198
15344,ENSG00000259200
15345,ENSG00000259225
15346,ENSG00000259234
15347,ENSG00000259275
15348,ENSG00000259305
15349,ENSG00000259321
15350,ENSG00000259420
15351,ENSG00000259431
15352,ENSG00000259434
15353,ENSG00000259447
15354,ENSG00000259459
15355,ENSG00000259478
15356,ENSG00000259494
15357,ENSG00000259495
15358,ENSG00000259529
15359,ENSG00000259571
15360,ENSG00000259577
15361,ENSG00000259604
15362,ENSG00000259631
15363,ENSG00000259639
15364,ENSG00000259641
15365,ENSG00000259647
15366,ENSG00000259658
15367,ENSG00000259673
15368,ENSG00000259681
15369,ENSG00000259703
15370,ENSG00000259705
15371,ENSG00000259711
15372,ENSG00000259727
15373,ENSG00000259776
15374,ENSG00000259779
15375,ENSG00000259780
15376,ENSG00000259789
15377,ENSG00000259803
15378,ENSG00000259807
15379,ENSG00000259820
15380,ENSG00000259823
15381,ENSG00000259834
15382,ENSG00000259840
15383,ENSG00000259841
15384,ENSG00000259865
15385,ENSG00000259869
15386,ENSG00000259884
15387,ENSG00000259929
15388,ENSG00000259956
15389,ENSG00000259972
15390,ENSG00000259974
15391,ENSG00000259976
15392,ENSG00000260008
15393,ENSG00000260025
15394,ENSG00000260027
15395,ENSG00000260032
15396,ENSG00000260072
15397,ENSG00000260077
15398,ENSG00000260107
15399,ENSG00000260118
15400,ENSG00000260122
15401,ENSG00000260135
15402,ENSG00000260136
15403,ENSG00000260163
15404,ENSG00000260193
15405,ENSG00000260209
15406,ENSG00000260219
15407,ENSG00000260230
15408,ENSG00000260238
15409,ENSG00000260256
15410,ENSG00000260257
15411,ENSG00000260260
15412,ENSG00000260261
15413,ENSG00000260274
15414,ENSG00000260288
15415,ENSG00000260302
15416,ENSG00000260306
15417,ENSG00000260314
15418,ENSG00000260317
15419,ENSG00000260325
15420,ENSG00000260360
15421,ENSG00000260418
15422,ENSG00000260423
15423,ENSG00000260428
15424,ENSG00000260430
15425,ENSG00000260448
15426,ENSG00000260456
15427,ENSG00000260464
15428,ENSG00000260517
15429,ENSG00000260528
15430,ENSG00000260550
15431,ENSG00000260555
15432,ENSG00000260563
15433,ENSG00000260565
15434,ENSG00000260588
15435,ENSG00000260604
15436,ENSG00000260664
15437,ENSG00000260672
15438,ENSG00000260673
15439,ENSG00000260693
15440,ENSG00000260710
15441,ENSG00000260737
15442,ENSG00000260755
15443,ENSG00000260756
15444,ENSG00000260777
15445,ENSG00000260778
15446,ENSG00000260804
15447,ENSG00000260805
15448,ENSG00000260807
15449,ENSG00000260837
15450,ENSG00000260874
15451,ENSG00000260876
15452,ENSG00000260911
15453,ENSG00000260916
15454,ENSG00000260943
15455,ENSG00000260955
15456,ENSG00000260971
15457,ENSG00000260975
15458,ENSG00000260977
15459,ENSG00000261008
15460,ENSG00000261024
15461,ENSG00000261028
15462,ENSG00000261040
15463,ENSG00000261052
15464,ENSG00000261064
15465,ENSG00000261068
15466,ENSG00000261079
15467,ENSG00000261080
15468,ENSG00000261087
15469,ENSG00000261090
15470,ENSG00000261126
15471,ENSG00000261146
15472,ENSG00000261147
15473,ENSG00000261150
15474,ENSG00000261175
15475,ENSG00000261220
15476,ENSG00000261221
15477,ENSG00000261227
15478,ENSG00000261231
15479,ENSG00000261236
15480,ENSG00000261298
15481,ENSG00000261326
15482,ENSG00000261327
15483,ENSG00000261341
15484,ENSG00000261353
15485,ENSG00000261371
15486,ENSG00000261423
15487,ENSG00000261455
15488,ENSG00000261456
15489,ENSG00000261474
15490,ENSG00000261504
15491,ENSG00000261512
15492,ENSG00000261519
15493,ENSG00000261526
15494,ENSG00000261532
15495,ENSG00000261541
15496,ENSG00000261542
15497,ENSG00000261584
15498,ENSG00000261586
15499,ENSG00000261587
15500,ENSG00000261594
15501,ENSG00000261609
15502,ENSG00000261623
15503,ENSG00000261652
15504,ENSG00000261678
15505,ENSG00000261713
15506,ENSG00000261734
15507,ENSG00000261739
15508,ENSG00000261740
15509,ENSG00000261770
15510,ENSG00000261790
15511,ENSG00000261824
15512,ENSG00000261839
15513,ENSG00000261842
15514,ENSG00000261857
15515,ENSG00000261884
15516,ENSG00000261889
15517,ENSG00000261938
15518,ENSG00000262089
15519,ENSG00000262165
15520,ENSG00000262179
15521,ENSG00000262202
15522,ENSG00000262246
15523,ENSG00000262370
15524,ENSG00000262468
15525,ENSG00000262477
15526,ENSG00000262481
15527,ENSG00000262621
15528,ENSG00000262655
15529,ENSG00000262686
15530,ENSG00000262786
15531,ENSG00000262801
15532,ENSG00000262814
15533,ENSG00000262877
15534,ENSG00000262879
15535,ENSG00000262919
15536,ENSG00000262952
15537,ENSG00000263001
15538,ENSG00000263002
15539,ENSG00000263105
15540,ENSG00000263155
15541,ENSG00000263353
15542,ENSG00000263443
15543,ENSG00000263464
15544,ENSG00000263465
15545,ENSG00000263470
15546,ENSG00000263513
15547,ENSG00000263528
15548,ENSG00000263588
15549,ENSG00000263590
15550,ENSG00000263603
15551,ENSG00000263627
15552,ENSG00000263683
15553,ENSG00000263731
15554,ENSG00000263753
15555,ENSG00000263812
15556,ENSG00000263859
15557,ENSG00000263874
15558,ENSG00000263956
15559,ENSG00000263961
15560,ENSG00000264058
15561,ENSG00000264112
15562,ENSG00000264174
15563,ENSG00000264215
15564,ENSG00000264247
15565,ENSG00000264278
15566,ENSG00000264324
15567,ENSG00000264343
15568,ENSG00000264364
15569,ENSG00000264522
15570,ENSG00000264575
15571,ENSG00000264734
15572,ENSG00000264920
15573,ENSG00000265091
15574,ENSG00000265107
15575,ENSG00000265139
15576,ENSG00000265190
15577,ENSG00000265241
15578,ENSG00000265246
15579,ENSG00000265352
15580,ENSG00000265354
15581,ENSG00000265485
15582,ENSG00000265491
15583,ENSG00000265681
15584,ENSG00000265692
15585,ENSG00000265743
15586,ENSG00000265750
15587,ENSG00000265758
15588,ENSG00000265808
15589,ENSG00000265972
15590,ENSG00000266010
15591,ENSG00000266028
15592,ENSG00000266074
15593,ENSG00000266088
15594,ENSG00000266094
15595,ENSG00000266173
15596,ENSG00000266302
15597,ENSG00000266311
15598,ENSG00000266338
15599,ENSG00000266378
15600,ENSG00000266385
15601,ENSG00000266402
15602,ENSG00000266412
15603,ENSG00000266472
15604,ENSG00000266490
15605,ENSG00000266578
15606,ENSG00000266651
15607,ENSG00000266709
15608,ENSG00000266714
15609,ENSG00000266835
15610,ENSG00000266904
15611,ENSG00000266918
15612,ENSG00000266964
15613,ENSG00000266967
15614,ENSG00000266970
15615,ENSG00000267004
15616,ENSG00000267034
15617,ENSG00000267041
15618,ENSG00000267060
15619,ENSG00000267100
15620,ENSG00000267107
15621,ENSG00000267127
15622,ENSG00000267130
15623,ENSG00000267133
15624,ENSG00000267152
15625,ENSG00000267194
15626,ENSG00000267216
15627,ENSG00000267232
15628,ENSG00000267259
15629,ENSG00000267260
15630,ENSG00000267272
15631,ENSG00000267321
15632,ENSG00000267339
15633,ENSG00000267364
15634,ENSG00000267388
15635,ENSG00000267397
15636,ENSG00000267414
15637,ENSG00000267416
15638,ENSG00000267465
15639,ENSG00000267466
15640,ENSG00000267496
15641,ENSG00000267506
15642,ENSG00000267508
15643,ENSG00000267519
15644,ENSG00000267534
15645,ENSG00000267568
15646,ENSG00000267575
15647,ENSG00000267593
15648,ENSG00000267605
15649,ENSG00000267612
15650,ENSG00000267644
15651,ENSG00000267649
15652,ENSG00000267659
15653,ENSG00000267665
15654,ENSG00000267666
15655,ENSG00000267673
15656,ENSG00000267680
15657,ENSG00000267705
15658,ENSG00000267772
15659,ENSG00000267795
15660,ENSG00000267796
15661,ENSG00000267855
15662,ENSG00000267868
15663,ENSG00000267924
15664,ENSG00000268043
15665,ENSG00000268104
15666,ENSG00000268119
15667,ENSG00000268129
15668,ENSG00000268186
15669,ENSG00000268205
15670,ENSG00000268279
15671,ENSG00000268350
15672,ENSG00000268362
15673,ENSG00000268388
15674,ENSG00000268401
15675,ENSG00000268471
15676,ENSG00000268518
15677,ENSG00000268568
15678,ENSG00000268573
15679,ENSG00000268628
15680,ENSG00000268658
15681,ENSG00000268713
15682,ENSG00000268738
15683,ENSG00000268744
15684,ENSG00000269028
15685,ENSG00000269038
15686,ENSG00000269067
15687,ENSG00000269107
15688,ENSG00000269190
15689,ENSG00000269202
15690,ENSG00000269226
15691,ENSG00000269242
15692,ENSG00000269246
15693,ENSG00000269313
15694,ENSG00000269335
15695,ENSG00000269343
15696,ENSG00000269399
15697,ENSG00000269404
15698,ENSG00000269416
15699,ENSG00000269439
15700,ENSG00000269489
15701,ENSG00000269549
15702,ENSG00000269556
15703,ENSG00000269609
15704,ENSG00000269693
15705,ENSG00000269713
15706,ENSG00000269743
15707,ENSG00000269814
15708,ENSG00000269834
15709,ENSG00000269858
15710,ENSG00000269881
15711,ENSG00000269888
15712,ENSG00000269893
15713,ENSG00000269900
15714,ENSG00000269930
15715,ENSG00000269936
15716,ENSG00000269939
15717,ENSG00000269945
15718,ENSG00000269950
15719,ENSG00000269966
15720,ENSG00000269972
15721,ENSG00000269973
15722,ENSG00000269974
15723,ENSG00000269976
15724,ENSG00000269983
15725,ENSG00000269987
15726,ENSG00000270012
15727,ENSG00000270017
15728,ENSG00000270020
15729,ENSG00000270022
15730,ENSG00000270039
15731,ENSG00000270052
15732,ENSG00000270066
15733,ENSG00000270069
15734,ENSG00000270090
15735,ENSG00000270091
15736,ENSG00000270117
15737,ENSG00000270127
15738,ENSG00000270141
15739,ENSG00000270164
15740,ENSG00000270170
15741,ENSG00000270178
15742,ENSG00000270188
15743,ENSG00000270189
15744,ENSG00000270195
15745,ENSG00000270276
15746,ENSG00000270339
15747,ENSG00000270394
15748,ENSG00000270419
15749,ENSG00000270557
15750,ENSG00000270562
15751,ENSG00000270580
15752,ENSG00000270629
15753,ENSG00000270638
15754,ENSG00000270641
15755,ENSG00000270647
15756,ENSG00000270672
15757,ENSG00000270673
15758,ENSG00000270761
15759,ENSG00000270765
15760,ENSG00000270882
15761,ENSG00000270885
15762,ENSG00000270933
15763,ENSG00000270977
15764,ENSG00000270996
15765,ENSG00000271079
15766,ENSG00000271086
15767,ENSG00000271109
15768,ENSG00000271141
15769,ENSG00000271185
15770,ENSG00000271200
15771,ENSG00000271204
15772,ENSG00000271208
15773,ENSG00000271303
15774,ENSG00000271321
15775,ENSG00000271324
15776,ENSG00000271383
15777,ENSG00000271387
15778,ENSG00000271420
15779,ENSG00000271425
15780,ENSG00000271427
15781,ENSG00000271503
15782,ENSG00000271553
15783,ENSG00000271567
15784,ENSG00000271576
15785,ENSG00000271601
15786,ENSG00000271605
15787,ENSG00000271614
15788,ENSG00000271734
15789,ENSG00000271737
15790,ENSG00000271755
15791,ENSG00000271766
15792,ENSG00000271780
15793,ENSG00000271784
15794,ENSG00000271788
15795,ENSG00000271821
15796,ENSG00000271840
15797,ENSG00000271843
15798,ENSG00000271855
15799,ENSG00000271856
15800,ENSG00000271869
15801,ENSG00000271882
15802,ENSG00000271914
15803,ENSG00000271981
15804,ENSG00000271983
15805,ENSG00000271991
15806,ENSG00000271992
15807,ENSG00000272010
15808,ENSG00000272021
15809,ENSG00000272024
15810,ENSG00000272031
15811,ENSG00000272040
15812,ENSG00000272047
15813,ENSG00000272049
15814,ENSG00000272071
15815,ENSG00000272077
15816,ENSG00000272079
15817,ENSG00000272086
15818,ENSG00000272092
15819,ENSG00000272102
15820,ENSG00000272103
15821,ENSG00000272108
15822,ENSG00000272112
15823,ENSG00000272128
15824,ENSG00000272129
15825,ENSG00000272137
15826,ENSG00000272140
15827,ENSG00000272141
15828,ENSG00000272142
15829,ENSG00000272168
15830,ENSG00000272192
15831,ENSG00000272196
15832,ENSG00000272218
15833,ENSG00000272264
15834,ENSG00000272279
15835,ENSG00000272282
15836,ENSG00000272308
15837,ENSG00000272316
15838,ENSG00000272325
15839,ENSG00000272333
15840,ENSG00000272335
15841,ENSG00000272338
15842,ENSG00000272343
15843,ENSG00000272347
15844,ENSG00000272361
15845,ENSG00000272369
15846,ENSG00000272374
15847,ENSG00000272375
15848,ENSG00000272379
15849,ENSG00000272381
15850,ENSG00000272384
15851,ENSG00000272391
15852,ENSG00000272398
15853,ENSG00000272410
15854,ENSG00000272417
15855,ENSG00000272419
15856,ENSG00000272425
15857,ENSG00000272426
15858,ENSG00000272430
15859,ENSG00000272442
15860,ENSG00000272444
15861,ENSG00000272449
15862,ENSG00000272455
15863,ENSG00000272511
15864,ENSG00000272512
15865,ENSG00000272516
15866,ENSG00000272523
15867,ENSG00000272524
15868,ENSG00000272541
15869,ENSG00000272551
15870,ENSG00000272556
15871,ENSG00000272567
15872,ENSG00000272583
15873,ENSG00000272602
15874,ENSG00000272626
15875,ENSG00000272630
15876,ENSG00000272636
15877,ENSG00000272644
15878,ENSG00000272645
15879,ENSG00000272663
15880,ENSG00000272666
15881,ENSG00000272681
15882,ENSG00000272688
15883,ENSG00000272692
15884,ENSG00000272693
15885,ENSG00000272711
15886,ENSG00000272720
15887,ENSG00000272744
15888,ENSG00000272745
15889,ENSG00000272752
15890,ENSG00000272763
15891,ENSG00000272764
15892,ENSG00000272777
15893,ENSG00000272795
15894,ENSG00000272800
15895,ENSG00000272822
15896,ENSG00000272829
15897,ENSG00000272848
15898,ENSG00000272853
15899,ENSG00000272864
15900,ENSG00000272871
15901,ENSG00000272886
15902,ENSG00000272888
15903,ENSG00000272894
15904,ENSG00000272902
15905,ENSG00000272905
15906,ENSG00000272908
15907,ENSG00000272913
15908,ENSG00000272916
15909,ENSG00000272933
15910,ENSG00000272940
15911,ENSG00000272942
15912,ENSG00000272953
15913,ENSG00000272970
15914,ENSG00000272993
15915,ENSG00000272994
15916,ENSG00000273001
15917,ENSG00000273008
15918,ENSG00000273014
15919,ENSG00000273015
15920,ENSG00000273032
15921,ENSG00000273033
15922,ENSG00000273038
15923,ENSG00000273044
15924,ENSG00000273045
15925,ENSG00000273056
15926,ENSG00000273061
15927,ENSG00000273069
15928,ENSG00000273073
15929,ENSG00000273084
15930,ENSG00000273107
15931,ENSG00000273117
15932,ENSG00000273136
15933,ENSG00000273139
15934,ENSG00000273142
15935,ENSG00000273145
15936,ENSG00000273148
15937,ENSG00000273153
15938,ENSG00000273156
15939,ENSG00000273162
15940,ENSG00000273173
15941,ENSG00000273192
15942,ENSG00000273203
15943,ENSG00000273209
15944,ENSG00000273211
15945,ENSG00000273218
15946,ENSG00000273230
15947,ENSG00000273248
15948,ENSG00000273259
15949,ENSG00000273270
15950,ENSG00000273272
15951,ENSG00000273274
15952,ENSG00000273293
15953,ENSG00000273297
15954,ENSG00000273305
15955,ENSG00000273319
15956,ENSG00000273321
15957,ENSG00000273329
15958,ENSG00000273341
15959,ENSG00000273344
15960,ENSG00000273356
15961,ENSG00000273366
15962,ENSG00000273399
15963,ENSG00000273403
15964,ENSG00000273416
15965,ENSG00000273437
15966,ENSG00000273442
15967,ENSG00000273448
15968,ENSG00000273449
15969,ENSG00000273472
15970,ENSG00000273492
15971,ENSG00000273513
15972,ENSG00000273514
15973,ENSG00000273542
15974,ENSG00000273559
15975,ENSG00000273576
15976,ENSG00000273590
15977,ENSG00000273604
15978,ENSG00000273611
15979,ENSG00000273669
15980,ENSG00000273702
15981,ENSG00000273706
15982,ENSG00000273723
15983,ENSG00000273749
15984,ENSG00000273802
15985,ENSG00000273820
15986,ENSG00000273821
15987,ENSG00000273841
15988,ENSG00000273899
15989,ENSG00000273980
15990,ENSG00000273983
15991,ENSG00000274015
15992,ENSG00000274020
15993,ENSG00000274021
15994,ENSG00000274104
15995,ENSG00000274173
15996,ENSG00000274180
15997,ENSG00000274184
15998,ENSG00000274191
15999,ENSG00000274211
16000,ENSG00000274213
16001,ENSG00000274215
16002,ENSG00000274225
16003,ENSG00000274248
16004,ENSG00000274252
16005,ENSG00000274265
16006,ENSG00000274267
16007,ENSG00000274276
16008,ENSG00000274286
16009,ENSG00000274292
16010,ENSG00000274349
16011,ENSG00000274363
16012,ENSG00000274370
16013,ENSG00000274372
16014,ENSG00000274373
16015,ENSG00000274414
16016,ENSG00000274419
16017,ENSG00000274443
16018,ENSG00000274444
16019,ENSG00000274512
16020,ENSG00000274523
16021,ENSG00000274605
16022,ENSG00000274618
16023,ENSG00000274628
16024,ENSG00000274641
16025,ENSG00000274678
16026,ENSG00000274695
16027,ENSG00000274698
16028,ENSG00000274712
16029,ENSG00000274791
16030,ENSG00000274825
16031,ENSG00000274828
16032,ENSG00000274897
16033,ENSG00000274922
16034,ENSG00000274925
16035,ENSG00000275004
16036,ENSG00000275016
16037,ENSG00000275023
16038,ENSG00000275052
16039,ENSG00000275066
16040,ENSG00000275074
16041,ENSG00000275088
16042,ENSG00000275111
16043,ENSG00000275152
16044,ENSG00000275163
16045,ENSG00000275180
16046,ENSG00000275183
16047,ENSG00000275198
16048,ENSG00000275216
16049,ENSG00000275221
16050,ENSG00000275263
16051,ENSG00000275302
16052,ENSG00000275329
16053,ENSG00000275342
16054,ENSG00000275356
16055,ENSG00000275379
16056,ENSG00000275385
16057,ENSG00000275395
16058,ENSG00000275410
16059,ENSG00000275438
16060,ENSG00000275450
16061,ENSG00000275464
16062,ENSG00000275479
16063,ENSG00000275484
16064,ENSG00000275491
16065,ENSG00000275496
16066,ENSG00000275580
16067,ENSG00000275591
16068,ENSG00000275630
16069,ENSG00000275632
16070,ENSG00000275691
16071,ENSG00000275700
16072,ENSG00000275709
16073,ENSG00000275713
16074,ENSG00000275720
16075,ENSG00000275759
16076,ENSG00000275764
16077,ENSG00000275774
16078,ENSG00000275799
16079,ENSG00000275832
16080,ENSG00000275835
16081,ENSG00000275895
16082,ENSG00000275896
16083,ENSG00000275897
16084,ENSG00000275964
16085,ENSG00000275966
16086,ENSG00000275993
16087,ENSG00000276023
16088,ENSG00000276030
16089,ENSG00000276043
16090,ENSG00000276045
16091,ENSG00000276070
16092,ENSG00000276077
16093,ENSG00000276085
16094,ENSG00000276180
16095,ENSG00000276210
16096,ENSG00000276216
16097,ENSG00000276231
16098,ENSG00000276234
16099,ENSG00000276293
16100,ENSG00000276368
16101,ENSG00000276418
16102,ENSG00000276445
16103,ENSG00000276529
16104,ENSG00000276600
16105,ENSG00000276644
16106,ENSG00000276698
16107,ENSG00000276728
16108,ENSG00000276791
16109,ENSG00000276807
16110,ENSG00000276850
16111,ENSG00000276903
16112,ENSG00000276995
16113,ENSG00000277007
16114,ENSG00000277013
16115,ENSG00000277058
16116,ENSG00000277067
16117,ENSG00000277075
16118,ENSG00000277117
16119,ENSG00000277142
16120,ENSG00000277147
16121,ENSG00000277149
16122,ENSG00000277150
16123,ENSG00000277161
16124,ENSG00000277203
16125,ENSG00000277218
16126,ENSG00000277224
16127,ENSG00000277258
16128,ENSG00000277287
16129,ENSG00000277363
16130,ENSG00000277369
16131,ENSG00000277420
16132,ENSG00000277443
16133,ENSG00000277462
16134,ENSG00000277463
16135,ENSG00000277476
16136,ENSG00000277511
16137,ENSG00000277559
16138,ENSG00000277632
16139,ENSG00000277654
16140,ENSG00000277692
16141,ENSG00000277701
16142,ENSG00000277726
16143,ENSG00000277758
16144,ENSG00000277775
16145,ENSG00000277782
16146,ENSG00000277791
16147,ENSG00000277825
16148,ENSG00000277837
16149,ENSG00000277877
16150,ENSG00000277938
16151,ENSG00000277969
16152,ENSG00000277972
16153,ENSG00000277991
16154,ENSG00000277997
16155,ENSG00000277999
16156,ENSG00000278023
16157,ENSG00000278035
16158,ENSG00000278041
16159,ENSG00000278044
16160,ENSG00000278053
16161,ENSG00000278090
16162,ENSG00000278107
16163,ENSG00000278129
16164,ENSG00000278175
16165,ENSG00000278195
16166,ENSG00000278214
16167,ENSG00000278231
16168,ENSG00000278238
16169,ENSG00000278239
16170,ENSG00000278259
16171,ENSG00000278266
16172,ENSG00000278299
16173,ENSG00000278309
16174,ENSG00000278311
16175,ENSG00000278318
16176,ENSG00000278370
16177,ENSG00000278376
16178,ENSG00000278385
16179,ENSG00000278535
16180,ENSG00000278540
16181,ENSG00000278546
16182,ENSG00000278570
16183,ENSG00000278588
16184,ENSG00000278599
16185,ENSG00000278611
16186,ENSG00000278615
16187,ENSG00000278619
16188,ENSG00000278642
16189,ENSG00000278662
16190,ENSG00000278703
16191,ENSG00000278705
16192,ENSG00000278730
16193,ENSG00000278740
16194,ENSG00000278743
16195,ENSG00000278766
16196,ENSG00000278828
16197,ENSG00000278845
16198,ENSG00000278869
16199,ENSG00000278882
16200,ENSG00000278888
16201,ENSG00000278899
16202,ENSG00000278903
16203,ENSG00000278916
16204,ENSG00000278919
16205,ENSG00000278996
16206,ENSG00000279018
16207,ENSG00000279072
16208,ENSG00000279078
16209,ENSG00000279081
16210,ENSG00000279115
16211,ENSG00000279131
16212,ENSG00000279206
16213,ENSG00000279217
16214,ENSG00000279232
16215,ENSG00000279245
16216,ENSG00000279274
16217,ENSG00000279278
16218,ENSG00000279282
16219,ENSG00000279321
16220,ENSG00000279380
16221,ENSG00000279392
16222,ENSG00000279457
16223,ENSG00000279461
16224,ENSG00000279473
16225,ENSG00000279483
16226,ENSG00000279508
16227,ENSG00000279530
16228,ENSG00000279571
16229,ENSG00000279576
16230,ENSG00000279644
16231,ENSG00000279652
16232,ENSG00000279714
16233,ENSG00000279765
16234,ENSG00000279767
16235,ENSG00000279782
16236,ENSG00000279808
16237,ENSG00000279849
16238,ENSG00000279873
16239,ENSG00000279909
16240,ENSG00000279927
16241,ENSG00000279956
16242,ENSG00000279998
16243,ENSG00000280071
16244,ENSG00000280145
16245,ENSG00000280178
16246,ENSG00000280206
16247,ENSG00000280264
16248,ENSG00000280303
16249,ENSG00000280316
16250,ENSG00000280356
16251,ENSG00000280403
16252,ENSG00000280410
16253,ENSG00000280418
16254,ENSG00000280433
16255,ENSG00000280441
16256,ENSG00000280587
16257,ENSG00000280614
16258,ENSG00000280649
16259,ENSG00000280650
16260,ENSG00000280670
16261,ENSG00000280711
16262,ENSG00000280721
16263,ENSG00000280734
16264,ENSG00000280739
16265,ENSG00000280767
16266,ENSG00000280789
